purchase_id,customer_id,date_id,payment_method_id,gross_purchase_amount,bonus_credit,payment_fees,net_deposit,currency,status
66157,1394,20250404,3,77.4,0.0,2.31,75.09,USD,Approved
66158,3550,20240729,6,55.86,0.0,0.65,55.21,EUR,Approved
66159,4177,20250515,1,10.22,0.0,0.28,9.94,EUR,Approved
66160,3323,20240421,1,90.49,0.0,1.73,88.76,ARS,Approved
66161,5972,20250620,3,5.0,1.01,0.43,4.57,GBP,Approved
66162,3986,20240828,1,87.1,0.0,1.67,85.43,ARS,Approved
66163,4865,20250202,3,46.51,0.0,1.51,45.0,AUD,Approved
66164,633,20250905,1,158.2,0.0,2.95,155.25,MXN,Approved
66165,3145,20250503,1,24.5,0.0,0.54,23.96,BRL,Approved
66166,5514,20240416,1,56.14,0.0,1.11,55.03,EUR,Approved
66167,4138,20250502,4,27.19,0.0,0.75,26.44,USD,Approved
66168,2341,20250429,1,56.11,0.0,1.11,55.0,EUR,Approved
66169,2702,20241130,2,141.82,0.0,2.79,139.03,MXN,Approved
66170,2105,20250605,5,16.29,0.0,0.51,15.78,EUR,Approved
66171,393,20250720,1,91.35,0.0,1.74,89.61,NOK,Approved
66172,2123,20250822,3,41.01,0.0,1.37,39.64,ARS,Approved
66173,4865,20250521,1,27.34,0.0,0.59,26.75,AUD,Approved
66174,2184,20250328,5,161.28,0.0,3.7,157.58,EUR,Approved
66175,4931,20250627,3,29.01,4.75,1.05,27.96,CAD,Approved
66176,1234,20241211,4,43.18,2.23,1.1,42.08,CAD,Approved
66177,313,20250713,3,59.48,0.0,1.85,57.63,SEK,Approved
66178,2279,20241009,3,49.8,7.62,1.59,48.21,EUR,Approved
66179,2279,20240316,6,29.03,0.0,0.43,28.6,EUR,Approved
66180,4736,20240201,3,55.17,0.0,1.73,53.44,EUR,Approved
66181,5089,20250906,2,63.6,9.98,1.31,62.29,EUR,Approved
66182,333,20241018,2,35.87,0.0,0.78,35.09,MXN,Approved
66183,3942,20240417,5,55.77,0.0,1.38,54.39,BRL,Approved
66184,40,20240626,3,211.66,13.28,5.8,205.86,NZD,Approved
66185,3968,20240525,3,8.64,1.04,0.52,8.12,USD,Approved
66186,4193,20251030,2,50.75,0.0,1.06,49.69,DKK,Approved
66187,2693,20241021,1,60.59,0.0,1.19,59.4,EUR,Approved
66188,613,20251004,4,60.51,0.0,1.48,59.03,AUD,Approved
66189,2685,20241203,5,21.84,0.0,0.63,21.21,EUR,Approved
66190,3661,20241030,2,155.02,0.0,3.05,151.97,SEK,Approved
66191,4741,20251001,3,36.79,0.0,1.26,35.53,NOK,Approved
66192,4593,20250306,3,41.26,0.0,1.37,39.89,DKK,Approved
66193,4939,20240602,2,80.92,0.0,1.64,79.28,USD,Approved
66194,1574,20240911,3,105.64,13.0,3.05,102.59,BRL,Approved
66195,3653,20251028,1,49.97,0.0,1.0,48.97,DKK,Approved
66196,1705,20240427,4,36.0,0.0,0.94,35.06,EUR,Approved
66197,1875,20250926,3,11.39,0.0,0.6,10.79,EUR,Approved
66198,2963,20240414,2,65.79,0.0,1.35,64.44,EUR,Approved
66199,1352,20250515,2,31.64,0.0,0.7,30.94,COP,Approved
66200,2379,20250911,2,25.76,0.0,0.59,25.17,EUR,Approved
66201,2029,20250822,2,42.02,5.24,0.9,41.12,DKK,Approved
66202,896,20240930,6,29.73,0.0,0.44,29.29,ARS,Approved
66203,1317,20240122,2,93.53,0.0,1.88,91.65,USD,Approved
66204,3930,20250505,4,35.68,0.0,0.93,34.75,AUD,Approved
66205,1192,20250107,2,59.15,0.0,1.22,57.93,SEK,Approved
66206,2197,20240709,2,48.02,0.0,1.01,47.01,EUR,Approved
66207,4177,20240219,2,8.64,0.0,0.26,8.38,EUR,Approved
66208,2101,20250808,6,7.01,0.0,0.26,6.75,EUR,Approved
66209,1243,20251008,2,99.99,0.0,2.0,97.99,EUR,Approved
66210,3301,20240603,3,8.21,0.0,0.51,7.7,SEK,Approved
66211,4045,20240115,3,129.38,0.0,3.66,125.72,EUR,Approved
66212,4088,20250519,2,65.24,0.0,1.34,63.9,CAD,Approved
66213,5725,20250821,1,193.51,0.0,3.58,189.93,USD,Approved
66214,63,20240731,4,66.95,0.0,1.62,65.33,CAD,Approved
66215,5297,20250525,2,26.99,0.0,0.61,26.38,EUR,Approved
66216,2082,20240317,3,72.27,0.0,2.18,70.09,GBP,Approved
66217,4924,20240608,2,36.11,0.0,0.79,35.32,CAD,Approved
66218,5539,20250818,3,57.54,0.0,1.8,55.74,EUR,Approved
66219,2963,20250915,5,115.2,24.56,2.68,112.52,EUR,Declined
66220,4453,20250328,4,76.61,0.0,1.84,74.77,COP,Approved
66221,4323,20240820,2,68.86,0.0,1.41,67.45,DKK,Approved
66222,1473,20250515,5,208.94,0.0,4.75,204.19,BRL,Approved
66223,158,20250219,1,69.71,0.0,1.35,68.36,NOK,Approved
66224,5558,20240430,4,57.75,13.83,1.42,56.33,EUR,Approved
66225,1301,20241104,5,13.75,0.0,0.45,13.3,MXN,Declined
66226,1317,20251029,4,5.0,0.0,0.26,4.74,USD,Approved
66227,4939,20241226,3,68.47,0.0,2.08,66.39,USD,Approved
66228,5730,20241213,2,60.81,0.0,1.26,59.55,EUR,Approved
66229,4231,20240316,2,22.44,0.0,0.53,21.91,EUR,Approved
66230,1245,20240805,1,42.68,0.0,0.87,41.81,USD,Approved
66231,2205,20250409,3,54.22,0.0,1.71,52.51,NOK,Approved
66232,5058,20240708,2,21.33,0.0,0.51,20.82,CAD,Approved
66233,2241,20240330,2,126.58,27.64,2.51,124.07,BRL,Approved
66234,4857,20241201,2,46.21,0.0,0.98,45.23,EUR,Chargeback
66235,5353,20240811,1,75.32,0.0,1.46,73.86,EUR,Approved
66236,478,20250927,2,45.86,2.54,0.97,44.89,NZD,Approved
66237,29,20250201,4,41.79,0.0,1.07,40.72,BRL,Approved
66238,1049,20250105,2,73.4,0.0,1.49,71.91,SEK,Approved
66239,662,20241007,2,66.67,0.0,1.37,65.3,EUR,Approved
66240,2470,20250302,3,45.73,0.0,1.49,44.24,EUR,Approved
66241,4865,20240320,4,12.44,0.0,0.42,12.02,AUD,Approved
66242,2017,20241218,1,83.29,0.0,1.6,81.69,GBP,Approved
66243,1049,20250509,1,17.33,0.0,0.41,16.92,SEK,Approved
66244,1681,20250420,3,26.83,0.0,1.0,25.83,CAD,Approved
66245,2055,20251024,2,155.08,0.0,3.05,152.03,SEK,Approved
66246,2279,20240912,1,64.01,0.0,1.25,62.76,EUR,Approved
66247,1783,20240509,3,22.97,0.0,0.9,22.07,EUR,Approved
66248,2082,20240424,1,149.75,32.68,2.8,146.95,GBP,Approved
66249,2082,20250709,1,40.32,0.0,0.83,39.49,GBP,Approved
66250,538,20240303,2,184.14,21.37,3.6,180.54,NZD,Approved
66251,4681,20240415,6,58.94,0.0,0.67,58.27,DKK,Approved
66252,658,20250101,2,132.37,12.16,2.62,129.75,EUR,Approved
66253,1049,20240613,4,98.56,0.0,2.32,96.24,SEK,Approved
66254,3669,20241014,2,76.35,9.76,1.55,74.8,GBP,Approved
66255,3673,20250415,6,38.3,9.34,0.51,37.79,USD,Approved
66256,4501,20240123,1,57.76,0.0,1.14,56.62,CAD,Approved
66257,4316,20241218,1,80.72,0.0,1.55,79.17,AUD,Approved
66258,5749,20240716,3,107.18,11.7,3.09,104.09,EUR,Approved
66259,2844,20240624,2,177.91,0.0,3.48,174.43,EUR,Approved
66260,5487,20250628,2,87.84,0.0,1.77,86.07,CAD,Approved
66261,3912,20241002,6,71.68,0.0,0.77,70.91,EUR,Approved
66262,3353,20251003,2,57.76,0.0,1.2,56.56,EUR,Approved
66263,485,20250412,2,25.3,0.0,0.58,24.72,AUD,Approved
66264,1234,20241208,1,45.67,0.0,0.92,44.75,CAD,Declined
66265,4089,20240602,4,95.87,0.0,2.26,93.61,ARS,Approved
66266,4736,20240509,1,21.12,2.97,0.48,20.64,EUR,Approved
66267,3185,20250831,2,261.5,0.0,5.07,256.43,COP,Approved
66268,2082,20240314,2,15.04,0.0,0.39,14.65,GBP,Approved
66269,5482,20240115,3,177.68,0.0,4.92,172.76,EUR,Approved
66270,5723,20250816,2,52.45,0.0,1.1,51.35,AUD,Approved
66271,673,20250501,4,35.3,0.0,0.93,34.37,EUR,Approved
66272,4278,20250419,2,31.28,0.0,0.69,30.59,DKK,Approved
66273,4815,20240410,6,74.36,0.0,0.79,73.57,NZD,Approved
66274,1552,20250226,2,18.29,0.0,0.45,17.84,BRL,Approved
66275,2739,20250404,6,39.29,2.81,0.51,38.78,GBP,Approved
66276,4667,20240926,2,77.53,0.0,1.57,75.96,AUD,Approved
66277,5246,20240131,4,132.2,0.0,3.06,129.14,COP,Approved
66278,5539,20240313,1,94.29,0.0,1.8,92.49,EUR,Approved
66279,313,20250711,3,30.94,0.0,1.1,29.84,SEK,Approved
66280,361,20241022,2,144.57,0.0,2.85,141.72,GBP,Approved
66281,1049,20250825,5,55.07,5.95,1.36,53.71,SEK,Approved
66282,1889,20250611,1,79.21,0.0,1.53,77.68,USD,Approved
66283,2809,20250120,4,41.69,0.0,1.07,40.62,EUR,Approved
66284,1372,20250728,6,57.34,0.0,0.66,56.68,MXN,Approved
66285,4364,20240507,4,41.29,0.0,1.06,40.23,GBP,Approved
66286,4920,20250212,2,84.35,0.0,1.7,82.65,EUR,Approved
66287,3975,20250706,2,117.17,0.0,2.33,114.84,AUD,Approved
66288,1066,20241106,3,175.55,0.0,4.86,170.69,AUD,Approved
66289,1254,20250430,1,85.45,0.0,1.64,83.81,EUR,Approved
66290,2521,20241220,1,53.9,0.0,1.07,52.83,EUR,Approved
66291,3032,20250529,1,18.93,0.0,0.44,18.49,CAD,Approved
66292,1744,20240603,5,63.21,0.0,1.54,61.67,AUD,Approved
66293,2279,20251015,4,30.38,0.0,0.82,29.56,EUR,Approved
66294,3359,20250628,4,47.54,0.0,1.2,46.34,EUR,Declined
66295,2082,20240517,1,50.05,0.0,1.0,49.05,GBP,Approved
66296,5770,20250409,3,74.87,0.0,2.25,72.62,EUR,Approved
66297,5543,20250419,4,50.16,0.0,1.25,48.91,USD,Approved
66298,2082,20240616,2,89.13,0.0,1.79,87.34,GBP,Approved
66299,4542,20250426,4,117.17,0.0,2.73,114.44,CAD,Approved
66300,1427,20240517,1,38.98,0.0,0.8,38.18,USD,Approved
66301,4389,20241031,3,531.43,0.0,14.12,517.31,NOK,Approved
66302,4231,20240604,3,68.71,0.0,2.09,66.62,EUR,Approved
66303,1314,20240620,2,52.5,0.0,1.1,51.4,NOK,Approved
66304,4430,20250827,1,99.04,0.0,1.88,97.16,GBP,Approved
66305,90,20241009,3,56.1,0.0,1.76,54.34,ARS,Approved
66306,4128,20240315,3,11.74,0.98,0.61,11.13,USD,Approved
66307,804,20240823,3,5.84,0.0,0.45,5.39,GBP,Approved
66308,2195,20250406,2,87.8,0.0,1.77,86.03,NZD,Approved
66309,1126,20240731,1,39.91,0.0,0.82,39.09,COP,Approved
66310,1064,20241022,2,61.98,0.0,1.28,60.7,EUR,Approved
66311,2688,20240514,1,9.91,0.0,0.28,9.63,ARS,Approved
66312,5555,20240725,1,24.71,0.0,0.54,24.17,CAD,Approved
66313,3213,20241222,1,71.57,13.0,1.39,70.18,CAD,Approved
66314,1574,20250520,2,75.71,0.0,1.54,74.17,BRL,Approved
66315,5237,20250704,2,17.83,0.0,0.44,17.39,GBP,Approved
66316,2082,20250620,5,169.65,38.22,3.88,165.77,GBP,Approved
66317,349,20250215,1,77.97,0.0,1.5,76.47,DKK,Approved
66318,4374,20250526,1,97.02,0.0,1.85,95.17,EUR,Approved
66319,1050,20240320,4,109.44,25.58,2.56,106.88,EUR,Approved
66320,4639,20250329,2,22.67,0.0,0.53,22.14,EUR,Approved
66321,4616,20240522,6,191.4,0.0,1.73,189.67,EUR,Approved
66322,3197,20250928,3,127.42,0.0,3.61,123.81,MXN,Approved
66323,3345,20240914,4,89.92,0.0,2.13,87.79,ARS,Approved
66324,1784,20250812,5,40.01,0.0,1.03,38.98,NZD,Approved
66325,395,20240424,3,93.84,10.12,2.74,91.1,GBP,Approved
66326,502,20240829,4,77.07,0.0,1.85,75.22,AUD,Approved
66327,1574,20250731,1,92.52,0.0,1.77,90.75,BRL,Approved
66328,2029,20250302,3,105.41,14.55,3.04,102.37,DKK,Approved
66329,5696,20250215,2,48.98,0.0,1.03,47.95,EUR,Approved
66330,5956,20250222,2,56.1,9.31,1.17,54.93,EUR,Approved
66331,489,20240116,1,19.29,1.08,0.45,18.84,CAD,Approved
66332,1494,20241020,1,75.74,0.0,1.46,74.28,EUR,Approved
66333,67,20240821,5,55.08,0.0,1.36,53.72,NOK,Approved
66334,3583,20250902,5,35.25,0.0,0.93,34.32,GBP,Approved
66335,4186,20250305,2,51.44,0.0,1.08,50.36,BRL,Approved
66336,1439,20240917,2,68.61,0.0,1.4,67.21,NOK,Approved
66337,933,20250923,2,55.93,0.0,1.16,54.77,GBP,Approved
66338,268,20240622,1,59.66,0.0,1.17,58.49,NZD,Approved
66339,4069,20240723,2,29.15,0.0,0.65,28.5,COP,Approved
66340,2523,20240903,1,74.19,0.0,1.44,72.75,NOK,Approved
66341,4850,20240102,3,82.32,14.64,2.44,79.88,EUR,Approved
66342,4088,20250815,3,24.85,0.0,0.95,23.9,CAD,Approved
66343,4128,20250104,2,38.2,0.0,0.83,37.37,USD,Approved
66344,3033,20250822,3,49.11,0.0,1.58,47.53,SEK,Approved
66345,4376,20250205,5,81.29,0.0,1.94,79.35,COP,Approved
66346,3733,20240920,4,52.05,0.0,1.3,50.75,EUR,Approved
66347,1769,20250623,1,40.01,0.0,0.82,39.19,SEK,Approved
66348,5783,20240322,1,15.46,0.0,0.38,15.08,EUR,Approved
66349,3596,20241123,6,70.04,10.98,0.76,69.28,DKK,Approved
66350,5495,20241109,2,25.17,0.0,0.58,24.59,ARS,Approved
66351,5733,20250322,2,46.29,0.0,0.98,45.31,EUR,Approved
66352,2017,20250222,2,63.27,0.0,1.3,61.97,GBP,Approved
66353,5316,20240206,2,135.28,0.0,2.67,132.61,USD,Approved
66354,2469,20240709,2,31.36,6.13,0.7,30.66,EUR,Approved
66355,5317,20250927,3,117.05,0.0,3.34,113.71,DKK,Approved
66356,3704,20240703,1,16.72,0.0,0.4,16.32,EUR,Approved
66357,1617,20250522,2,21.89,0.0,0.52,21.37,SEK,Approved
66358,5306,20241229,1,94.14,8.27,1.79,92.35,EUR,Approved
66359,4736,20241002,4,96.86,21.61,2.28,94.58,EUR,Approved
66360,1720,20250914,4,61.16,0.0,1.5,59.66,EUR,Approved
66361,1581,20241119,3,79.21,0.0,2.36,76.85,SEK,Approved
66362,5026,20251027,6,56.98,0.0,0.66,56.32,COP,Approved
66363,3249,20240925,6,15.93,0.0,0.33,15.6,DKK,Approved
66364,2054,20241225,2,36.32,4.17,0.79,35.53,ARS,Approved
66365,2007,20250423,3,112.65,0.0,3.23,109.42,EUR,Approved
66366,4260,20240701,1,194.88,0.0,3.61,191.27,AUD,Approved
66367,4838,20241024,4,96.03,20.71,2.26,93.77,COP,Approved
66368,3561,20241204,3,68.78,0.0,2.09,66.69,EUR,Approved
66369,1961,20250621,1,66.3,0.0,1.29,65.01,NOK,Approved
66370,2393,20250324,1,49.24,0.0,0.99,48.25,ARS,Approved
66371,2082,20250810,3,287.96,57.96,7.79,280.17,GBP,Approved
66372,3574,20240423,4,43.21,0.0,1.1,42.11,EUR,Approved
66373,5561,20240314,2,22.08,0.0,0.52,21.56,USD,Approved
66374,3656,20241211,1,98.23,0.0,1.87,96.36,CAD,Approved
66375,5474,20251028,5,123.74,0.0,2.87,120.87,COP,Approved
66376,5830,20250503,5,51.47,0.0,1.28,50.19,EUR,Approved
66377,3815,20240209,2,51.36,0.0,1.08,50.28,CAD,Approved
66378,2809,20241009,3,50.5,0.0,1.61,48.89,EUR,Approved
66379,5753,20240305,6,101.62,0.0,1.01,100.61,BRL,Approved
66380,4718,20241107,1,71.36,0.0,1.38,69.98,BRL,Approved
66381,5694,20250915,1,34.53,0.0,0.72,33.81,EUR,Approved
66382,3480,20240629,3,175.66,0.0,4.87,170.79,BRL,Approved
66383,4888,20240926,2,88.92,5.93,1.79,87.13,EUR,Approved
66384,1049,20240729,4,63.93,0.0,1.56,62.37,SEK,Approved
66385,1610,20240218,2,65.41,13.04,1.34,64.07,MXN,Approved
66386,5438,20240521,2,31.89,0.0,0.71,31.18,BRL,Approved
66387,1701,20240705,2,11.87,0.0,0.33,11.54,SEK,Approved
66388,2082,20240512,2,130.42,0.0,2.58,127.84,GBP,Approved
66389,4114,20240404,1,156.17,26.13,2.91,153.26,EUR,Approved
66390,2279,20240201,2,129.7,0.0,2.56,127.14,EUR,Approved
66391,5411,20240301,4,60.64,0.0,1.48,59.16,GBP,Approved
66392,1301,20250628,6,33.97,0.0,0.47,33.5,MXN,Approved
66393,3438,20250407,6,20.87,0.0,0.37,20.5,EUR,Approved
66394,2279,20240522,2,91.48,0.0,1.84,89.64,EUR,Approved
66395,2922,20240915,2,69.53,0.0,1.42,68.11,EUR,Approved
66396,4186,20241107,6,34.57,0.0,0.48,34.09,BRL,Approved
66397,2906,20240302,1,133.31,0.0,2.5,130.81,EUR,Approved
66398,4694,20241226,2,221.64,0.0,4.31,217.33,EUR,Approved
66399,808,20241123,2,106.62,0.0,2.13,104.49,ARS,Approved
66400,1710,20240323,3,68.81,0.0,2.09,66.72,NZD,Approved
66401,5156,20250315,3,39.04,0.0,1.32,37.72,NZD,Approved
66402,1546,20250123,6,113.75,0.0,1.11,112.64,EUR,Approved
66403,162,20250507,5,75.53,0.0,1.81,73.72,EUR,Approved
66404,2501,20250418,2,56.14,0.0,1.17,54.97,DKK,Approved
66405,2006,20251015,3,57.31,0.0,1.79,55.52,EUR,Approved
66406,2082,20241023,2,42.04,0.0,0.9,41.14,GBP,Approved
66407,2082,20240706,1,142.8,32.72,2.67,140.13,GBP,Approved
66408,1536,20241101,2,30.27,0.0,0.68,29.59,ARS,Approved
66409,4701,20240303,1,122.45,0.0,2.3,120.15,EUR,Approved
66410,349,20240305,1,24.01,0.0,0.53,23.48,DKK,Declined
66411,2963,20240806,1,80.52,0.0,1.55,78.97,EUR,Approved
66412,3013,20250613,2,24.71,0.0,0.57,24.14,NZD,Approved
66413,349,20240118,1,62.37,0.0,1.22,61.15,DKK,Approved
66414,36,20250924,2,73.74,0.0,1.5,72.24,GBP,Approved
66415,2996,20250809,2,62.69,0.0,1.29,61.4,EUR,Approved
66416,4838,20250804,1,15.81,0.0,0.38,15.43,COP,Approved
66417,1169,20240627,1,114.71,0.0,2.16,112.55,EUR,Approved
66418,230,20240808,2,81.97,0.0,1.66,80.31,EUR,Approved
66419,2010,20250701,5,83.86,0.0,1.99,81.87,DKK,Approved
66420,2241,20250914,2,33.15,5.44,0.73,32.42,BRL,Approved
66421,2082,20250629,4,207.83,0.0,4.72,203.11,GBP,Approved
66422,5698,20240927,1,48.46,0.0,0.97,47.49,EUR,Approved
66423,510,20240501,3,109.22,0.0,3.14,106.08,EUR,Approved
66424,2279,20251010,3,57.65,0.0,1.8,55.85,EUR,Approved
66425,1574,20250425,2,504.6,0.0,9.69,494.91,BRL,Approved
66426,2589,20250904,5,127.32,0.0,2.95,124.37,SEK,Approved
66427,2018,20250129,3,78.11,0.0,2.33,75.78,EUR,Approved
66428,742,20241024,6,149.0,0.0,1.39,147.61,EUR,Approved
66429,2082,20250430,4,54.73,0.0,1.35,53.38,GBP,Approved
66430,4865,20250520,1,64.99,0.0,1.27,63.72,AUD,Approved
66431,2761,20240709,2,41.61,0.0,0.89,40.72,ARS,Approved
66432,4888,20240606,1,17.17,0.0,0.41,16.76,EUR,Approved
66433,2279,20250511,2,124.75,0.0,2.47,122.28,EUR,Approved
66434,1049,20251008,2,94.43,0.0,1.89,92.54,SEK,Approved
66435,4495,20250105,4,114.66,0.0,2.67,111.99,CAD,Approved
66436,4834,20240906,2,17.2,0.0,0.43,16.77,SEK,Approved
66437,4088,20241109,1,22.78,0.0,0.51,22.27,CAD,Approved
66438,2279,20250323,3,75.27,0.0,2.26,73.01,EUR,Approved
66439,4389,20240424,6,47.29,0.0,0.58,46.71,NOK,Approved
66440,3542,20250111,6,82.98,6.49,0.86,82.12,CAD,Approved
66441,4833,20240325,2,15.2,0.0,0.39,14.81,AUD,Approved
66442,3359,20250209,1,97.06,0.0,1.85,95.21,EUR,Approved
66443,5201,20250103,2,22.38,0.0,0.53,21.85,AUD,Approved
66444,1988,20240725,1,128.61,0.0,2.41,126.2,EUR,Approved
66445,4291,20241206,2,201.75,0.0,3.93,197.82,EUR,Approved
66446,2207,20250706,1,29.13,0.0,0.62,28.51,EUR,Approved
66447,3201,20251029,3,79.55,0.0,2.37,77.18,EUR,Approved
66448,2417,20250517,1,19.12,0.0,0.44,18.68,EUR,Approved
66449,5340,20240507,4,26.78,0.0,0.74,26.04,EUR,Approved
66450,5399,20250323,2,10.94,0.93,0.31,10.63,EUR,Approved
66451,2373,20240513,3,39.05,0.0,1.32,37.73,EUR,Approved
66452,2467,20250918,4,49.81,0.0,1.25,48.56,COP,Approved
66453,3212,20240913,2,51.47,0.0,1.08,50.39,NOK,Approved
66454,1011,20240115,2,155.06,0.0,3.05,152.01,SEK,Approved
66455,5242,20251024,3,32.34,0.0,1.14,31.2,EUR,Approved
66456,4298,20250204,1,85.22,0.0,1.63,83.59,CAD,Approved
66457,2370,20241109,5,27.93,0.0,0.76,27.17,AUD,Approved
66458,393,20241122,4,99.95,0.0,2.35,97.6,NOK,Approved
66459,2279,20240413,2,108.21,0.0,2.16,106.05,EUR,Approved
66460,151,20250526,1,49.75,0.0,1.0,48.75,MXN,Approved
66461,764,20240713,3,28.06,0.0,1.03,27.03,EUR,Declined
66462,5148,20240407,1,32.72,0.0,0.69,32.03,MXN,Approved
66463,1986,20250817,1,26.7,0.0,0.58,26.12,DKK,Approved
66464,5692,20241012,1,14.07,0.0,0.35,13.72,NOK,Approved
66465,1209,20250512,3,105.74,22.22,3.05,102.69,BRL,Approved
66466,3213,20250914,2,7.18,0.0,0.24,6.94,CAD,Approved
66467,4060,20240728,2,15.93,0.0,0.4,15.53,EUR,Approved
66468,4768,20250415,2,50.78,0.0,1.06,49.72,MXN,Approved
66469,615,20240814,1,32.1,0.0,0.68,31.42,NOK,Approved
66470,3596,20240719,2,44.77,0.0,0.95,43.82,DKK,Approved
66471,2129,20240305,2,27.81,0.0,0.63,27.18,ARS,Approved
66472,525,20251011,1,246.01,29.93,4.53,241.48,COP,Approved
66473,1822,20250423,2,35.51,5.09,0.77,34.74,EUR,Approved
66474,4201,20240114,1,16.93,0.0,0.4,16.53,EUR,Approved
66475,2082,20241213,2,53.42,0.0,1.11,52.31,GBP,Approved
66476,1580,20240420,2,132.35,0.0,2.61,129.74,AUD,Approved
66477,3870,20250701,4,140.8,0.0,3.25,137.55,GBP,Approved
66478,5309,20250416,3,55.71,13.91,1.75,53.96,BRL,Approved
66479,1304,20250623,1,69.21,0.0,1.35,67.86,NZD,Approved
66480,4542,20240916,5,87.96,0.0,2.09,85.87,CAD,Approved
66481,5731,20250925,6,67.8,0.0,0.74,67.06,EUR,Approved
66482,128,20250803,1,57.7,0.0,1.14,56.56,MXN,Approved
66483,1888,20250424,4,89.51,0.0,2.12,87.39,EUR,Approved
66484,5962,20240524,4,94.73,7.16,2.23,92.5,EUR,Approved
66485,5472,20250110,5,30.69,0.0,0.83,29.86,EUR,Approved
66486,2951,20250901,2,136.07,16.47,2.69,133.38,SEK,Approved
66487,4126,20250112,2,96.37,0.0,1.93,94.44,COP,Approved
66488,2279,20250224,3,27.1,0.0,1.0,26.1,EUR,Approved
66489,2073,20250321,2,16.86,2.17,0.42,16.44,USD,Approved
66490,5297,20250418,1,64.12,6.42,1.25,62.87,EUR,Approved
66491,2279,20240423,5,77.56,0.0,1.86,75.7,EUR,Approved
66492,4483,20240807,6,84.29,0.0,0.87,83.42,EUR,Approved
66493,4712,20250215,6,42.02,0.0,0.54,41.48,EUR,Approved
66494,5866,20240629,1,79.19,0.0,1.53,77.66,BRL,Approved
66495,2963,20240602,2,5.83,0.0,0.21,5.62,EUR,Approved
66496,1049,20240326,1,76.94,0.0,1.48,75.46,SEK,Approved
66497,3561,20240814,5,5.0,0.0,0.26,4.74,EUR,Approved
66498,310,20240128,2,42.7,0.0,0.91,41.79,AUD,Approved
66499,2746,20250911,1,92.9,0.0,1.77,91.13,ARS,Approved
66500,5067,20250118,1,78.75,0.0,1.52,77.23,BRL,Approved
66501,4716,20250617,2,19.31,0.0,0.47,18.84,EUR,Approved
66502,395,20241203,4,79.06,0.0,1.89,77.17,GBP,Approved
66503,3071,20250107,1,64.42,0.0,1.26,63.16,ARS,Approved
66504,239,20240309,5,96.24,0.0,2.27,93.97,EUR,Approved
66505,4734,20240909,5,154.54,0.0,3.55,150.99,NOK,Approved
66506,5539,20250606,2,34.24,7.67,0.75,33.49,EUR,Approved
66507,1574,20240803,2,164.06,34.2,3.22,160.84,BRL,Approved
66508,4227,20250318,3,21.47,0.0,0.86,20.61,SEK,Approved
66509,2322,20240621,2,49.73,0.0,1.04,48.69,EUR,Approved
66510,1782,20250611,1,78.88,0.0,1.52,77.36,EUR,Approved
66511,2279,20250927,3,142.39,0.0,4.0,138.39,EUR,Approved
66512,275,20240611,4,26.07,0.0,0.72,25.35,EUR,Declined
66513,1049,20251013,3,46.11,0.0,1.5,44.61,SEK,Approved
66514,1350,20240709,1,300.13,0.0,5.5,294.63,EUR,Approved
66515,1720,20250530,3,177.05,0.0,4.9,172.15,EUR,Approved
66516,1574,20250701,2,57.45,0.0,1.19,56.26,BRL,Approved
66517,2082,20241203,1,22.38,0.0,0.5,21.88,GBP,Approved
66518,4834,20250503,1,47.41,0.0,0.95,46.46,SEK,Approved
66519,2279,20241214,5,17.58,1.5,0.54,17.04,EUR,Approved
66520,1720,20240720,3,66.14,0.0,2.02,64.12,EUR,Chargeback
66521,4761,20240922,2,110.01,16.38,2.19,107.82,EUR,Approved
66522,5467,20250603,2,10.08,0.0,0.29,9.79,BRL,Approved
66523,2015,20250923,2,25.47,0.0,0.58,24.89,NZD,Declined
66524,4879,20241110,5,28.46,0.0,0.78,27.68,SEK,Approved
66525,5770,20240912,1,29.93,0.0,0.64,29.29,EUR,Approved
66526,2008,20240828,2,12.22,0.0,0.33,11.89,COP,Approved
66527,673,20250206,5,141.85,0.0,3.27,138.58,EUR,Approved
66528,2279,20250821,2,349.3,0.0,6.74,342.56,EUR,Approved
66529,949,20240826,4,69.0,6.22,1.67,67.33,MXN,Approved
66530,1298,20240914,1,75.15,0.0,1.45,73.7,EUR,Approved
66531,3778,20240706,2,52.55,0.0,1.1,51.45,EUR,Approved
66532,2950,20240115,5,110.22,0.0,2.57,107.65,EUR,Approved
66533,4193,20240408,2,108.81,0.0,2.17,106.64,DKK,Approved
66534,2279,20250102,1,21.94,0.0,0.49,21.45,EUR,Declined
66535,5999,20240502,3,55.23,0.0,1.74,53.49,EUR,Approved
66536,3442,20250118,3,34.7,0.0,1.2,33.5,EUR,Approved
66537,1888,20240919,3,33.94,4.22,1.18,32.76,EUR,Approved
66538,1304,20240707,4,90.06,0.0,2.13,87.93,NZD,Approved
66539,1746,20241017,5,13.4,0.0,0.44,12.96,AUD,Approved
66540,1480,20250803,2,28.05,0.0,0.63,27.42,NZD,Approved
66541,2911,20240625,2,40.67,0.0,0.87,39.8,ARS,Approved
66542,4934,20240102,2,46.24,0.0,0.98,45.26,EUR,Approved
66543,2279,20240610,3,50.24,0.0,1.61,48.63,EUR,Approved
66544,1888,20250506,2,48.73,0.0,1.03,47.7,EUR,Approved
66545,2870,20250913,1,19.64,0.0,0.45,19.19,EUR,Approved
