bet_id,customer_id,date_id,game_id,stake,payout,bonus_used,grosswin,taxes,promo_cost,netwin
259703,5325,20250925,5,18.53,19.01,0.0,-0.48,0.0,0.0,-0.48
259704,1509,20251023,1,9.91,10.22,0.0,-0.31,0.0,0.0,-0.31
259705,5952,20240404,5,4.07,4.29,0.9,-0.22,0.0,0.72,-0.94
259706,3072,20241128,8,50.59,46.22,0.0,4.37,0.09,0.0,4.28
259707,2112,20250710,1,27.35,18.39,0.0,8.96,0.18,0.0,8.78
259708,5010,20250212,1,8.76,8.2,1.29,0.56,0.01,1.03,-0.48
259709,4175,20250429,5,8.75,8.0,0.0,0.75,0.02,0.0,0.73
259710,5500,20250218,8,3.98,2.96,0.63,1.02,0.02,0.5,0.5
259711,1625,20250728,5,9.86,9.53,0.0,0.33,0.01,0.0,0.32
259712,3289,20240102,5,3.26,3.29,0.46,-0.03,0.0,0.37,-0.4
259713,5470,20250713,10,8.93,11.5,0.0,-2.57,0.0,0.0,-2.57
259714,4797,20250826,1,16.52,12.78,0.0,3.74,0.07,0.0,3.67
259715,1212,20240420,7,7.67,4.23,0.0,3.44,0.07,0.0,3.37
259716,3818,20240303,2,57.88,44.4,0.0,13.48,0.27,0.0,13.21
259717,3638,20250428,1,22.36,20.18,6.51,2.18,0.04,5.21,-3.07
259718,5552,20241204,3,5.55,5.61,0.0,-0.06,0.0,0.0,-0.06
259719,604,20240720,5,39.71,39.6,0.0,0.11,0.0,0.0,0.11
259720,3898,20240415,3,13.6,12.04,0.0,1.56,0.03,0.0,1.53
259721,3768,20240928,3,0.3,0.32,0.0,-0.02,0.0,0.0,-0.02
259722,2267,20250523,9,1.17,1.35,0.0,-0.18,0.0,0.0,-0.18
259723,1839,20240627,5,2.36,2.39,0.0,-0.03,0.0,0.0,-0.03
259724,5679,20250920,2,8.52,5.75,0.0,2.77,0.06,0.0,2.71
259725,3385,20240518,9,20.71,25.45,0.0,-4.74,0.0,0.0,-4.74
259726,1336,20250416,6,1.91,1.73,0.0,0.18,0.0,0.0,0.18
259727,1240,20240422,2,29.4,25.23,0.0,4.17,0.08,0.0,4.09
259728,4383,20240402,2,12.05,9.35,0.0,2.7,0.05,0.0,2.65
259729,5830,20250414,6,16.23,15.92,0.0,0.31,0.01,0.0,0.3
259730,4447,20240326,7,26.26,23.15,0.0,3.11,0.06,0.0,3.05
259731,4487,20250808,5,6.09,6.13,0.0,-0.04,0.0,0.0,-0.04
259732,5879,20240624,1,38.83,41.29,0.0,-2.46,0.0,0.0,-2.46
259733,4451,20250808,2,5.79,6.0,0.0,-0.21,0.0,0.0,-0.21
259734,3384,20241001,1,10.9,10.72,0.0,0.18,0.0,0.0,0.18
259735,3654,20250121,10,28.1,34.68,0.0,-6.58,0.0,0.0,-6.58
259736,4243,20240706,7,22.47,20.8,0.0,1.67,0.03,0.0,1.64
259737,3572,20250808,4,16.06,16.2,0.0,-0.14,0.0,0.0,-0.14
259738,1211,20250103,7,8.75,5.76,0.0,2.99,0.06,0.0,2.93
259739,2843,20251029,2,8.9,8.09,0.0,0.81,0.02,0.0,0.79
259740,1014,20251015,1,10.07,9.72,0.0,0.35,0.01,0.0,0.34
259741,3398,20250715,2,11.0,11.0,0.0,0.0,0.0,0.0,0.0
259742,2476,20240803,7,13.55,15.47,0.0,-1.92,0.0,0.0,-1.92
259743,1823,20240523,6,11.9,11.07,0.0,0.83,0.02,0.0,0.81
259744,4425,20250807,2,22.64,27.59,0.0,-4.95,0.0,0.0,-4.95
259745,4333,20250423,1,4.6,4.11,0.0,0.49,0.01,0.0,0.48
259746,143,20250205,7,5.58,3.51,1.28,2.07,0.04,1.02,1.01
259747,3172,20240707,1,15.9,15.27,0.0,0.63,0.01,0.0,0.62
259748,4191,20250409,4,20.82,20.78,4.89,0.04,0.0,3.91,-3.87
259749,3420,20240210,10,202.31,197.13,26.98,5.18,0.1,21.58,-16.5
259750,2126,20250206,10,17.41,17.75,0.0,-0.34,0.0,0.0,-0.34
259751,3411,20250419,7,13.02,15.53,0.0,-2.51,0.0,0.0,-2.51
259752,4484,20241231,2,30.35,36.82,0.0,-6.47,0.0,0.0,-6.47
259753,4753,20240412,1,17.32,17.76,0.0,-0.44,0.0,0.0,-0.44
259754,4620,20250705,2,21.3,19.84,0.0,1.46,0.03,0.0,1.43
259755,2778,20240407,2,6.85,5.34,0.0,1.51,0.03,0.0,1.48
259756,5813,20250914,4,10.6,9.8,0.0,0.8,0.02,0.0,0.78
259757,103,20250925,2,22.96,15.37,0.0,7.59,0.15,0.0,7.44
259758,4459,20240210,2,22.23,21.7,0.0,0.53,0.01,0.0,0.52
259759,801,20240528,2,13.71,13.39,0.0,0.32,0.01,0.0,0.31
259760,1284,20250523,1,1.21,0.87,0.0,0.34,0.01,0.0,0.33
259761,310,20241120,7,11.11,12.0,2.64,-0.89,0.0,2.11,-3.0
259762,1005,20251021,4,16.63,16.08,0.0,0.55,0.01,0.0,0.54
259763,5497,20240220,6,11.9,11.91,0.0,-0.01,0.0,0.0,-0.01
259764,4063,20240629,1,25.93,25.74,0.0,0.19,0.0,0.0,0.19
259765,4540,20241105,6,3.04,2.91,0.76,0.13,0.0,0.61,-0.48
259766,1034,20240731,4,0.56,0.55,0.0,0.01,0.0,0.0,0.01
259767,1725,20250615,6,15.34,15.94,0.0,-0.6,0.0,0.0,-0.6
259768,3027,20240408,2,2.97,2.63,0.0,0.34,0.01,0.0,0.33
259769,3811,20240315,1,7.11,7.11,0.0,0.0,0.0,0.0,0.0
259770,1699,20241018,5,19.05,18.28,0.0,0.77,0.02,0.0,0.75
259771,5599,20250205,7,21.56,26.19,0.0,-4.63,0.0,0.0,-4.63
259772,3866,20240321,1,19.35,19.92,0.0,-0.57,0.0,0.0,-0.57
259773,1284,20240907,7,2.52,2.69,0.0,-0.17,0.0,0.0,-0.17
259774,2041,20240822,2,2.37,2.04,0.0,0.33,0.01,0.0,0.32
259775,3033,20251021,5,2.1,2.15,0.0,-0.05,0.0,0.0,-0.05
259776,3233,20241002,2,7.9,8.04,0.0,-0.14,0.0,0.0,-0.14
259777,2015,20241105,1,6.65,5.11,0.0,1.54,0.03,0.0,1.51
259778,3360,20250801,4,5.86,5.72,0.0,0.14,0.0,0.0,0.14
259779,5224,20250329,2,28.14,22.88,0.0,5.26,0.11,0.0,5.15
259780,3432,20250103,2,27.28,29.56,0.0,-2.28,0.0,0.0,-2.28
259781,5853,20241122,1,19.86,12.6,0.0,7.26,0.15,0.0,7.11
259782,1568,20250109,1,12.75,8.83,0.0,3.92,0.08,0.0,3.84
259783,870,20240102,7,4.68,3.7,0.0,0.98,0.02,0.0,0.96
259784,188,20240619,3,12.35,12.52,0.0,-0.17,0.0,0.0,-0.17
259785,4382,20241110,2,171.74,181.07,0.0,-9.33,0.0,0.0,-9.33
259786,1804,20240625,6,11.7,11.33,0.0,0.37,0.01,0.0,0.36
259787,4385,20250924,6,10.43,9.82,0.0,0.61,0.01,0.0,0.6
259788,1996,20240403,1,11.54,11.39,0.0,0.15,0.0,0.0,0.15
259789,5715,20240218,3,11.26,11.47,0.0,-0.21,0.0,0.0,-0.21
259790,3709,20250729,2,3.57,3.4,0.0,0.17,0.0,0.0,0.17
259791,78,20250623,2,56.08,52.89,0.0,3.19,0.06,0.0,3.13
259792,747,20250516,2,15.72,14.14,0.0,1.58,0.03,0.0,1.55
259793,2075,20241031,10,2.92,2.93,0.0,-0.01,0.0,0.0,-0.01
259794,323,20240426,7,13.23,11.32,0.0,1.91,0.04,0.0,1.87
259795,1931,20240623,3,10.24,10.95,0.0,-0.71,0.0,0.0,-0.71
259796,5429,20241024,6,4.4,4.13,1.02,0.27,0.01,0.82,-0.56
259797,32,20240620,5,17.51,18.33,0.0,-0.82,0.0,0.0,-0.82
259798,5804,20240316,4,7.16,6.98,0.0,0.18,0.0,0.0,0.18
259799,1251,20241231,7,5.16,6.53,0.0,-1.37,0.0,0.0,-1.37
259800,2535,20240708,7,14.11,8.59,0.0,5.52,0.11,0.0,5.41
259801,4275,20241114,9,21.1,24.46,0.0,-3.36,0.0,0.0,-3.36
259802,3242,20250417,1,25.52,24.04,0.0,1.48,0.03,0.0,1.45
259803,3336,20241019,4,4.4,4.43,0.0,-0.03,0.0,0.0,-0.03
259804,4431,20241009,2,22.21,26.99,0.0,-4.78,0.0,0.0,-4.78
259805,4714,20250821,2,15.31,10.64,0.0,4.67,0.09,0.0,4.58
259806,5539,20250829,10,10.89,13.84,0.0,-2.95,0.0,0.0,-2.95
259807,3635,20250306,1,22.58,20.71,0.0,1.87,0.04,0.0,1.83
259808,5646,20250830,1,7.14,7.1,0.0,0.04,0.0,0.0,0.04
259809,5975,20250703,7,27.69,22.13,0.0,5.56,0.11,0.0,5.45
259810,3576,20251012,8,5.68,1.75,0.0,3.93,0.08,0.0,3.85
259811,5608,20250612,8,23.79,24.52,0.0,-0.73,0.0,0.0,-0.73
259812,1502,20241021,3,30.8,28.3,0.0,2.5,0.05,0.0,2.45
259813,72,20240217,8,2.96,3.09,0.0,-0.13,0.0,0.0,-0.13
259814,2159,20250927,4,11.88,11.64,0.0,0.24,0.0,0.0,0.24
259815,783,20240906,2,11.15,8.43,0.0,2.72,0.05,0.0,2.67
259816,129,20241012,1,17.07,17.62,0.0,-0.55,0.0,0.0,-0.55
259817,3142,20250724,6,23.03,21.88,0.0,1.15,0.02,0.0,1.13
259818,2036,20250715,1,9.72,10.97,0.0,-1.25,0.0,0.0,-1.25
259819,2456,20250706,5,35.9,36.87,0.0,-0.97,0.0,0.0,-0.97
259820,4804,20240403,5,21.32,22.12,0.0,-0.8,0.0,0.0,-0.8
259821,4057,20250926,1,10.78,6.18,0.0,4.6,0.09,0.0,4.51
259822,2456,20250129,1,30.96,28.85,0.0,2.11,0.04,0.0,2.07
259823,4941,20250612,2,10.53,10.88,0.0,-0.35,0.0,0.0,-0.35
259824,4555,20240227,4,14.02,13.02,0.0,1.0,0.02,0.0,0.98
259825,4260,20240620,10,19.41,20.81,0.0,-1.4,0.0,0.0,-1.4
259826,3811,20240902,9,2.24,1.39,0.0,0.85,0.02,0.0,0.83
259827,2997,20250514,5,6.19,6.55,1.35,-0.36,0.0,1.08,-1.44
259828,414,20241028,1,24.36,23.62,0.0,0.74,0.01,0.0,0.73
259829,125,20240609,5,5.01,5.0,0.0,0.01,0.0,0.0,0.01
259830,1611,20240624,2,29.6,31.14,5.01,-1.54,0.0,4.01,-5.55
259831,1648,20240827,10,7.44,7.13,1.57,0.31,0.01,1.26,-0.96
259832,1013,20241127,2,4.05,4.2,0.0,-0.15,0.0,0.0,-0.15
259833,3072,20250130,6,12.13,11.55,0.0,0.58,0.01,0.0,0.57
259834,1686,20250814,1,35.92,38.99,0.0,-3.07,0.0,0.0,-3.07
259835,1776,20250520,1,11.22,10.87,0.0,0.35,0.01,0.0,0.34
259836,776,20240314,7,14.37,10.38,0.0,3.99,0.08,0.0,3.91
259837,3707,20240424,6,8.96,8.46,0.0,0.5,0.01,0.0,0.49
259838,4845,20241216,7,12.78,12.13,0.0,0.65,0.01,0.0,0.64
259839,317,20250524,1,10.99,9.93,2.51,1.06,0.02,2.01,-0.97
259840,5717,20240207,2,8.67,8.5,0.0,0.17,0.0,0.0,0.17
259841,4153,20240531,7,13.32,12.73,0.0,0.59,0.01,0.0,0.58
259842,720,20250804,5,2.38,2.41,0.0,-0.03,0.0,0.0,-0.03
259843,4524,20250828,1,0.89,0.87,0.21,0.02,0.0,0.17,-0.15
259844,3807,20240913,2,40.19,44.19,2.01,-4.0,0.0,1.61,-5.61
259845,3172,20250807,1,4.89,4.16,1.15,0.73,0.01,0.92,-0.2
259846,2568,20240112,3,14.93,14.05,0.0,0.88,0.02,0.0,0.86
259847,911,20240308,8,9.64,10.48,0.0,-0.84,0.0,0.0,-0.84
259848,1118,20240512,8,20.95,20.86,0.0,0.09,0.0,0.0,0.09
259849,3917,20240114,2,3.09,3.5,0.8,-0.41,0.0,0.64,-1.05
259850,1255,20250323,4,10.29,10.54,0.0,-0.25,0.0,0.0,-0.25
259851,1978,20241017,5,9.08,8.16,1.59,0.92,0.02,1.27,-0.37
259852,3458,20241108,1,10.18,9.94,0.0,0.24,0.0,0.0,0.24
259853,5114,20250913,6,3.34,3.4,0.0,-0.06,0.0,0.0,-0.06
259854,5949,20250130,5,6.55,6.53,0.0,0.02,0.0,0.0,0.02
259855,974,20250510,5,7.46,7.39,0.0,0.07,0.0,0.0,0.07
259856,3113,20250516,7,14.59,14.25,0.0,0.34,0.01,0.0,0.33
259857,5478,20250102,8,10.08,9.72,0.0,0.36,0.01,0.0,0.35
259858,4075,20240427,2,15.11,17.23,0.0,-2.12,0.0,0.0,-2.12
259859,2726,20250420,2,19.32,25.51,0.0,-6.19,0.0,0.0,-6.19
259860,705,20240930,6,18.62,18.59,0.0,0.03,0.0,0.0,0.03
259861,2899,20240408,1,10.8,12.18,0.0,-1.38,0.0,0.0,-1.38
259862,3486,20250119,7,13.22,13.96,0.0,-0.74,0.0,0.0,-0.74
259863,1173,20240226,2,9.67,7.47,0.0,2.2,0.04,0.0,2.16
259864,1745,20240630,5,5.13,4.93,0.0,0.2,0.0,0.0,0.2
259865,1549,20240909,1,12.37,13.33,0.0,-0.96,0.0,0.0,-0.96
259866,1542,20250917,6,43.5,39.26,0.0,4.24,0.08,0.0,4.16
259867,2919,20240823,6,31.07,30.61,4.95,0.46,0.01,3.96,-3.51
259868,2126,20241208,7,5.03,5.54,0.0,-0.51,0.0,0.0,-0.51
259869,5266,20240306,6,1.04,0.97,0.0,0.07,0.0,0.0,0.07
259870,3575,20240329,8,18.86,22.05,0.0,-3.19,0.0,0.0,-3.19
259871,3455,20240124,2,16.2,18.45,0.0,-2.25,0.0,0.0,-2.25
259872,556,20240602,6,22.88,22.55,0.0,0.33,0.01,0.0,0.32
259873,4676,20240903,6,8.48,8.23,0.0,0.25,0.0,0.0,0.25
259874,566,20250221,10,11.99,13.8,0.0,-1.81,0.0,0.0,-1.81
259875,4331,20241210,2,3.16,3.33,0.0,-0.17,0.0,0.0,-0.17
259876,5127,20240506,1,11.99,11.7,0.0,0.29,0.01,0.0,0.28
259877,4466,20250926,5,18.76,18.61,0.0,0.15,0.0,0.0,0.15
259878,2525,20240105,2,14.25,13.98,0.0,0.27,0.01,0.0,0.26
259879,4433,20240725,8,23.67,20.12,1.8,3.55,0.07,1.44,2.04
259880,3236,20250814,1,9.81,12.21,0.0,-2.4,0.0,0.0,-2.4
259881,591,20240616,7,5.43,5.06,0.0,0.37,0.01,0.0,0.36
259882,2776,20241212,2,7.09,6.21,0.86,0.88,0.02,0.69,0.17
259883,64,20240828,1,20.51,15.65,0.0,4.86,0.1,0.0,4.76
259884,1887,20250418,9,13.23,13.53,0.0,-0.3,0.0,0.0,-0.3
259885,1249,20240307,6,7.91,7.9,2.25,0.01,0.0,1.8,-1.79
259886,2250,20250820,3,6.74,6.59,0.0,0.15,0.0,0.0,0.15
259887,3172,20250120,1,14.1,14.98,2.68,-0.88,0.0,2.14,-3.02
259888,5331,20250815,5,3.98,3.41,0.0,0.57,0.01,0.0,0.56
259889,3172,20250210,2,2.3,2.71,0.0,-0.41,0.0,0.0,-0.41
259890,1818,20250610,5,14.67,14.84,0.0,-0.17,0.0,0.0,-0.17
259891,5947,20241109,1,32.6,28.76,0.0,3.84,0.08,0.0,3.76
259892,846,20250714,7,21.32,18.83,0.0,2.49,0.05,0.0,2.44
259893,1605,20240401,10,5.64,6.63,0.0,-0.99,0.0,0.0,-0.99
259894,1887,20250510,2,2.39,2.9,0.0,-0.51,0.0,0.0,-0.51
259895,698,20241208,1,7.26,5.29,0.0,1.97,0.04,0.0,1.93
259896,2564,20241127,4,9.28,9.45,2.01,-0.17,0.0,1.61,-1.78
259897,2349,20240130,2,10.6,10.75,0.0,-0.15,0.0,0.0,-0.15
259898,5120,20240819,6,14.41,14.63,0.0,-0.22,0.0,0.0,-0.22
259899,3883,20240309,7,7.79,8.23,0.0,-0.44,0.0,0.0,-0.44
259900,2985,20250616,7,4.12,4.1,0.0,0.02,0.0,0.0,0.02
259901,5876,20250223,6,13.81,13.37,0.0,0.44,0.01,0.0,0.43
259902,4153,20250317,1,26.76,25.94,0.0,0.82,0.02,0.0,0.8
259903,2058,20241107,8,7.0,5.45,0.0,1.55,0.03,0.0,1.52
259904,4834,20250504,2,3.0,2.94,0.26,0.06,0.0,0.21,-0.15
259905,1097,20240510,3,9.61,9.51,2.07,0.1,0.0,1.66,-1.56
259906,1577,20240606,1,28.95,20.93,0.0,8.02,0.16,0.0,7.86
259907,4510,20251004,5,18.4,18.59,0.0,-0.19,0.0,0.0,-0.19
259908,440,20250324,6,7.97,8.03,0.0,-0.06,0.0,0.0,-0.06
259909,2715,20241121,5,16.95,16.78,0.0,0.17,0.0,0.0,0.17
259910,3918,20250830,1,17.03,18.03,0.0,-1.0,0.0,0.0,-1.0
259911,1074,20250207,8,25.01,30.39,0.0,-5.38,0.0,0.0,-5.38
259912,4208,20240811,10,3.29,3.48,0.0,-0.19,0.0,0.0,-0.19
259913,2583,20250516,2,16.79,13.48,0.0,3.31,0.07,0.0,3.24
259914,2734,20250221,7,24.7,18.42,0.0,6.28,0.13,0.0,6.15
259915,4808,20241024,2,28.65,20.86,0.0,7.79,0.16,0.0,7.63
259916,612,20241203,7,4.33,5.01,0.0,-0.68,0.0,0.0,-0.68
259917,2188,20250106,5,15.79,15.47,0.0,0.32,0.01,0.0,0.31
259918,5591,20250530,5,6.07,6.52,0.92,-0.45,0.0,0.74,-1.19
259919,386,20240223,10,4.6,2.98,0.0,1.62,0.03,0.0,1.59
259920,5910,20250712,3,11.56,11.62,0.0,-0.06,0.0,0.0,-0.06
259921,5918,20240422,1,6.9,8.81,0.0,-1.91,0.0,0.0,-1.91
259922,1244,20240229,1,6.58,6.25,0.0,0.33,0.01,0.0,0.32
259923,5494,20250301,1,21.57,16.99,0.0,4.58,0.09,0.0,4.49
259924,2240,20240711,1,4.31,4.55,0.0,-0.24,0.0,0.0,-0.24
259925,1174,20240602,2,17.56,18.26,0.0,-0.7,0.0,0.0,-0.7
259926,4237,20240124,3,18.93,19.2,0.0,-0.27,0.0,0.0,-0.27
259927,2262,20240703,2,10.19,11.5,0.0,-1.31,0.0,0.0,-1.31
259928,3678,20250930,4,4.61,4.26,0.0,0.35,0.01,0.0,0.34
259929,5301,20250111,2,2.94,2.34,0.0,0.6,0.01,0.0,0.59
259930,3931,20251005,2,0.33,0.32,0.0,0.01,0.0,0.0,0.01
259931,4678,20251025,8,2.49,1.79,0.0,0.7,0.01,0.0,0.69
259932,4920,20240107,2,3.43,2.86,0.0,0.57,0.01,0.0,0.56
259933,3721,20250122,1,13.18,12.53,0.0,0.65,0.01,0.0,0.64
259934,1474,20250323,2,7.17,6.37,0.0,0.8,0.02,0.0,0.78
259935,5198,20240925,2,17.69,16.08,0.0,1.61,0.03,0.0,1.58
259936,4291,20240419,5,11.12,11.17,0.0,-0.05,0.0,0.0,-0.05
259937,3758,20240422,8,3.93,4.49,0.0,-0.56,0.0,0.0,-0.56
259938,2019,20250307,2,17.85,17.01,0.0,0.84,0.02,0.0,0.82
259939,3734,20250321,7,16.87,17.54,0.0,-0.67,0.0,0.0,-0.67
259940,3224,20240911,1,15.71,15.92,2.62,-0.21,0.0,2.1,-2.31
259941,5660,20240206,5,11.68,11.7,0.0,-0.02,0.0,0.0,-0.02
259942,2805,20250324,2,7.39,4.45,0.0,2.94,0.06,0.0,2.88
259943,4137,20250617,7,23.13,18.11,0.0,5.02,0.1,0.0,4.92
259944,1695,20241024,9,11.52,14.31,0.0,-2.79,0.0,0.0,-2.79
259945,3612,20250121,1,29.52,32.14,0.0,-2.62,0.0,0.0,-2.62
259946,4268,20250401,7,12.9,11.88,0.0,1.02,0.02,0.0,1.0
259947,2202,20250529,7,25.4,13.07,0.0,12.33,0.25,0.0,12.08
259948,3526,20250821,1,3.25,3.53,0.0,-0.28,0.0,0.0,-0.28
259949,4752,20240728,4,3.96,3.86,0.0,0.1,0.0,0.0,0.1
259950,5961,20240912,7,12.8,9.53,0.0,3.27,0.07,0.0,3.2
259951,891,20241022,6,13.65,13.67,0.0,-0.02,0.0,0.0,-0.02
259952,1399,20240624,7,19.96,15.33,4.71,4.63,0.09,3.77,0.77
259953,401,20240522,8,13.24,8.35,0.0,4.89,0.1,0.0,4.79
259954,1710,20250725,5,9.68,9.31,1.3,0.37,0.01,1.04,-0.68
259955,2859,20240310,10,2.6,2.53,0.0,0.07,0.0,0.0,0.07
259956,784,20250213,2,6.97,8.05,0.0,-1.08,0.0,0.0,-1.08
259957,3458,20250710,3,11.3,11.42,0.0,-0.12,0.0,0.0,-0.12
259958,3032,20250324,8,3.52,2.96,0.9,0.56,0.01,0.72,-0.17
259959,3028,20250909,8,13.37,11.96,2.93,1.41,0.03,2.34,-0.96
259960,1692,20251001,1,10.82,10.43,0.0,0.39,0.01,0.0,0.38
259961,3035,20240508,5,21.93,22.6,0.0,-0.67,0.0,0.0,-0.67
259962,88,20250522,9,14.85,15.37,0.0,-0.52,0.0,0.0,-0.52
259963,589,20240625,1,1.55,0.9,0.0,0.65,0.01,0.0,0.64
259964,27,20250117,3,6.24,6.34,0.0,-0.1,0.0,0.0,-0.1
259965,2670,20240420,1,4.53,5.43,0.0,-0.9,0.0,0.0,-0.9
259966,3521,20240812,3,24.58,25.54,0.0,-0.96,0.0,0.0,-0.96
259967,3028,20250117,1,0.54,0.48,0.0,0.06,0.0,0.0,0.06
259968,4204,20240410,2,64.95,59.24,0.0,5.71,0.11,0.0,5.6
259969,1743,20250528,5,8.29,8.12,0.0,0.17,0.0,0.0,0.17
259970,3918,20241203,2,19.02,14.56,0.0,4.46,0.09,0.0,4.37
259971,1591,20250908,4,37.67,33.91,0.0,3.76,0.08,0.0,3.68
259972,3065,20250715,9,17.04,18.7,0.0,-1.66,0.0,0.0,-1.66
259973,3376,20240201,7,5.96,5.37,0.0,0.59,0.01,0.0,0.58
259974,3058,20250921,1,17.82,17.3,0.0,0.52,0.01,0.0,0.51
259975,4947,20240915,9,1.18,1.18,0.0,0.0,0.0,0.0,0.0
259976,3683,20250101,8,14.99,22.48,0.0,-7.49,0.0,0.0,-7.49
259977,3327,20250509,7,2.19,1.97,0.58,0.22,0.0,0.46,-0.24
259978,4613,20241201,9,176.58,92.24,0.0,84.34,1.69,0.0,82.65
259979,2823,20241027,7,12.69,9.77,0.0,2.92,0.06,0.0,2.86
259980,5641,20240913,5,31.06,30.25,0.0,0.81,0.02,0.0,0.79
259981,2966,20250328,1,10.12,9.06,0.0,1.06,0.02,0.0,1.04
259982,2272,20240325,2,13.4,11.5,1.0,1.9,0.04,0.8,1.06
259983,5877,20250601,5,34.67,32.6,0.0,2.07,0.04,0.0,2.03
259984,4267,20240611,1,12.1,9.5,0.0,2.6,0.05,0.0,2.55
259985,3813,20251008,10,12.58,9.91,0.0,2.67,0.05,0.0,2.62
259986,4377,20250820,5,7.66,7.39,0.0,0.27,0.01,0.0,0.26
259987,5547,20240326,1,10.08,6.86,0.0,3.22,0.06,0.0,3.16
259988,5119,20250910,7,8.05,7.45,0.0,0.6,0.01,0.0,0.59
259989,1854,20240416,8,5.7,5.56,0.0,0.14,0.0,0.0,0.14
259990,649,20240828,1,6.92,5.16,0.0,1.76,0.04,0.0,1.72
259991,3197,20250830,2,17.96,21.67,0.0,-3.71,0.0,0.0,-3.71
259992,5009,20240707,5,7.95,7.7,0.0,0.25,0.0,0.0,0.25
259993,2581,20250519,4,24.49,22.73,0.0,1.76,0.04,0.0,1.72
259994,3035,20250604,1,19.2,18.81,0.0,0.39,0.01,0.0,0.38
259995,5665,20240905,1,20.68,21.41,0.0,-0.73,0.0,0.0,-0.73
259996,5731,20240417,1,11.44,11.17,0.0,0.27,0.01,0.0,0.26
259997,2468,20241221,9,5.59,5.23,0.0,0.36,0.01,0.0,0.35
259998,3526,20250917,9,29.18,22.06,0.0,7.12,0.14,0.0,6.98
259999,4539,20250413,8,3.27,2.41,0.18,0.86,0.02,0.14,0.7
260000,3942,20241027,7,24.86,25.25,0.0,-0.39,0.0,0.0,-0.39
260001,2847,20241205,7,38.88,34.93,2.28,3.95,0.08,1.82,2.05
260002,5403,20251028,2,102.92,89.32,0.0,13.6,0.27,0.0,13.33
260003,2583,20240602,1,2.83,2.42,0.0,0.41,0.01,0.0,0.4
260004,2396,20240908,8,13.58,12.66,0.0,0.92,0.02,0.0,0.9
260005,3559,20250518,1,9.84,8.4,0.0,1.44,0.03,0.0,1.41
260006,4467,20250103,1,13.73,15.98,0.0,-2.25,0.0,0.0,-2.25
260007,2544,20240405,3,9.22,8.57,0.0,0.65,0.01,0.0,0.64
260008,4167,20250813,5,3.71,3.64,0.0,0.07,0.0,0.0,0.07
260009,2670,20240728,7,14.53,9.47,1.96,5.06,0.1,1.57,3.39
260010,2325,20240930,2,2.69,2.52,0.0,0.17,0.0,0.0,0.17
260011,3011,20250812,2,19.77,19.99,0.0,-0.22,0.0,0.0,-0.22
260012,5860,20240122,1,5.5,4.42,0.0,1.08,0.02,0.0,1.06
260013,4075,20241231,2,17.09,16.86,0.0,0.23,0.0,0.0,0.23
260014,2820,20250429,2,11.14,10.96,2.66,0.18,0.0,2.13,-1.95
260015,981,20250714,1,7.27,5.43,0.0,1.84,0.04,0.0,1.8
260016,1829,20241215,6,14.83,14.59,0.0,0.24,0.0,0.0,0.24
260017,1685,20240928,9,6.81,5.41,0.76,1.4,0.03,0.61,0.76
260018,1229,20241110,1,2.8,2.77,0.0,0.03,0.0,0.0,0.03
260019,408,20241021,1,1.41,1.55,0.0,-0.14,0.0,0.0,-0.14
260020,3126,20240316,6,6.69,6.53,0.0,0.16,0.0,0.0,0.16
260021,4260,20240601,3,8.51,8.37,0.0,0.14,0.0,0.0,0.14
260022,2565,20240724,7,13.4,12.91,0.0,0.49,0.01,0.0,0.48
260023,776,20240622,1,49.78,50.13,0.0,-0.35,0.0,0.0,-0.35
260024,4533,20250808,4,23.75,23.53,0.0,0.22,0.0,0.0,0.22
260025,604,20250420,7,13.39,8.93,0.0,4.46,0.09,0.0,4.37
260026,3449,20250811,2,9.55,7.74,0.0,1.81,0.04,0.0,1.77
260027,4865,20240302,5,12.89,12.75,0.0,0.14,0.0,0.0,0.14
260028,2337,20251020,5,29.84,29.74,0.0,0.1,0.0,0.0,0.1
260029,4519,20250108,7,8.45,6.63,0.0,1.82,0.04,0.0,1.78
260030,4089,20241011,4,452.22,452.09,0.0,0.13,0.0,0.0,0.13
260031,2804,20250408,7,19.94,19.25,0.0,0.69,0.01,0.0,0.68
260032,2476,20251003,5,65.03,64.45,0.0,0.58,0.01,0.0,0.57
260033,1302,20250221,7,22.09,21.7,0.0,0.39,0.01,0.0,0.38
260034,5691,20250301,8,6.82,4.75,1.74,2.07,0.04,1.39,0.64
260035,1129,20240713,2,1.89,1.94,0.0,-0.05,0.0,0.0,-0.05
260036,1561,20251022,2,17.59,16.67,0.0,0.92,0.02,0.0,0.9
260037,562,20241128,10,8.38,10.92,0.0,-2.54,0.0,0.0,-2.54
260038,3289,20250422,1,48.14,53.31,0.0,-5.17,0.0,0.0,-5.17
260039,3467,20240525,6,8.89,7.95,0.0,0.94,0.02,0.0,0.92
260040,2806,20250904,1,17.28,19.03,0.0,-1.75,0.0,0.0,-1.75
260041,3987,20240723,6,3.77,3.72,0.0,0.05,0.0,0.0,0.05
260042,5265,20241116,2,8.35,6.07,0.0,2.28,0.05,0.0,2.23
260043,5717,20240129,1,32.72,24.89,0.0,7.83,0.16,0.0,7.67
260044,5758,20240819,2,3.31,3.25,0.0,0.06,0.0,0.0,0.06
260045,754,20240715,7,18.89,7.39,0.0,11.5,0.23,0.0,11.27
