session_id,user_id,channel_id,session_start_ts,session_start_date_id,session_end_ts,session_end_date_id,duration_minutes
S000025041,U0003588,1,2021-01-15 03:40:00,20210115,2021-01-15 04:02:41,20210115,22.7
S000025042,U0002792,2,2022-09-12 04:47:00,20220912,2022-09-12 05:02:08,20220912,15.14
S000025043,U0001326,4,2025-05-11 03:19:00,20250511,2025-05-11 04:37:00,20250511,78.01
S000025044,U0003719,1,2024-02-19 16:08:00,20240219,2024-02-19 16:31:19,20240219,23.33
S000025045,U0002915,3,2020-09-26 08:20:00,20200926,2020-09-26 08:42:06,20200926,22.11
S000025046,U0000944,2,2020-07-13 14:00:00,20200713,2020-07-13 14:14:20,20200713,14.35
S000025047,U0000727,3,2019-06-23 02:11:00,20190623,2019-06-23 02:18:26,20190623,7.45
S000025048,U0000323,1,2022-12-29 22:46:00,20221229,2022-12-29 23:09:39,20221229,23.66
S000025049,U0003126,3,2021-10-21 14:10:00,20211021,2021-10-21 14:35:32,20211021,25.54
S000025050,U0003453,3,2021-12-14 22:41:00,20211214,2021-12-14 23:28:34,20211214,47.58
S000025051,U0000665,1,2022-08-17 11:56:00,20220817,2022-08-17 12:12:11,20220817,16.19
S000025052,U0002298,1,2022-12-26 17:07:00,20221226,2022-12-26 17:46:36,20221226,39.61
S000025053,U0002806,1,2020-07-12 10:40:00,20200712,2020-07-12 11:06:24,20200712,26.41
S000025054,U0003791,1,2019-09-17 11:52:00,20190917,2019-09-17 12:03:38,20190917,11.64
S000025055,U0003756,1,2024-03-11 04:08:00,20240311,2024-03-11 04:15:41,20240311,7.69
S000025056,U0002854,3,2020-08-02 06:12:00,20200802,2020-08-02 06:23:11,20200802,11.2
S000025057,U0003449,3,2025-02-17 10:28:00,20250217,2025-02-17 10:32:52,20250217,4.87
S000025058,U0003115,1,2021-03-20 17:03:00,20210320,2021-03-20 17:15:14,20210320,12.24
S000025059,U0002167,4,2019-08-09 10:03:00,20190809,2019-08-09 10:10:51,20190809,7.85
S000025060,U0003645,3,2020-04-03 20:24:00,20200403,2020-04-03 20:42:32,20200403,18.54
S000025061,U0003211,1,2019-09-20 01:17:00,20190920,2019-09-20 01:25:57,20190920,8.96
S000025062,U0001644,1,2019-11-13 11:29:00,20191113,2019-11-13 11:47:47,20191113,18.8
S000025063,U0001766,3,2023-11-20 02:47:00,20231120,2023-11-20 03:01:10,20231120,14.18
S000025064,U0001104,1,2024-07-09 23:09:00,20240709,2024-07-09 23:56:32,20240709,47.54
S000025065,U0002822,2,2020-03-08 17:13:00,20200308,2020-03-08 17:25:09,20200308,12.17
S000025066,U0000402,1,2025-09-27 02:26:00,20250927,2025-09-27 02:33:20,20250927,7.34
S000025067,U0002554,1,2024-05-01 05:28:00,20240501,2024-05-01 05:54:52,20240501,26.87
S000025068,U0002596,1,2022-05-27 04:05:00,20220527,2022-05-27 04:51:12,20220527,46.2
S000025069,U0001200,1,2021-01-06 18:42:00,20210106,2021-01-06 19:21:20,20210106,39.35
S000025070,U0003342,4,2021-01-18 09:47:00,20210118,2021-01-18 10:36:01,20210118,49.02
S000025071,U0000032,1,2021-11-16 13:23:00,20211116,2021-11-16 13:59:52,20211116,36.87
S000025072,U0003185,1,2022-05-18 06:42:00,20220518,2022-05-18 07:33:30,20220518,51.51
S000025073,U0001020,2,2020-01-06 14:40:00,20200106,2020-01-06 14:47:30,20200106,7.51
S000025074,U0002833,2,2019-01-23 08:43:00,20190123,2019-01-23 09:03:37,20190123,20.63
S000025075,U0003303,1,2024-07-27 00:00:00,20240727,2024-07-27 00:18:59,20240727,18.99
S000025076,U0003747,4,2020-05-17 10:18:00,20200517,2020-05-17 11:12:48,20200517,54.81
S000025077,U0000513,1,2023-12-29 08:39:00,20231229,2023-12-29 08:53:05,20231229,14.08
S000025078,U0002682,1,2023-07-10 18:18:00,20230710,2023-07-10 18:31:50,20230710,13.84
S000025079,U0001840,3,2020-05-11 00:42:00,20200511,2020-05-11 01:12:51,20200511,30.85
S000025080,U0002300,4,2019-08-08 07:12:00,20190808,2019-08-08 07:34:41,20190808,22.69
S000025081,U0002794,1,2022-02-11 04:26:00,20220211,2022-02-11 04:36:52,20220211,10.88
S000025082,U0002046,1,2025-07-01 07:21:00,20250701,2025-07-01 07:39:03,20250701,18.06
S000025083,U0002359,1,2023-08-25 23:53:00,20230825,2023-08-26 00:46:16,20230826,53.27
S000025084,U0003478,1,2023-11-29 05:47:00,20231129,2023-11-29 06:17:47,20231129,30.8
S000025085,U0002364,1,2021-05-19 22:04:00,20210519,2021-05-19 22:19:42,20210519,15.71
S000025086,U0000447,1,2020-06-10 17:12:00,20200610,2020-06-10 17:21:20,20200610,9.34
S000025087,U0002978,1,2025-09-06 20:55:00,20250906,2025-09-06 21:21:03,20250906,26.06
S000025088,U0003860,2,2019-01-22 00:15:00,20190122,2019-01-22 00:42:05,20190122,27.09
S000025089,U0003552,2,2022-03-30 20:52:00,20220330,2022-03-30 21:04:01,20220330,12.03
S000025090,U0001938,1,2021-11-05 18:30:00,20211105,2021-11-05 19:01:16,20211105,31.28
S000025091,U0000601,1,2019-07-25 04:23:00,20190725,2019-07-25 04:29:48,20190725,6.81
S000025092,U0000005,2,2024-03-06 18:32:00,20240306,2024-03-06 18:43:19,20240306,11.33
S000025093,U0003289,2,2021-11-03 08:44:00,20211103,2021-11-03 09:14:46,20211103,30.77
S000025094,U0001620,2,2020-12-17 21:53:00,20201217,2020-12-17 22:32:56,20201217,39.94
S000025095,U0002515,1,2025-12-01 02:02:00,20251201,2025-12-01 02:50:42,20251201,48.7
S000025096,U0000705,2,2021-05-07 01:11:00,20210507,2021-05-07 01:30:54,20210507,19.91
S000025097,U0002989,3,2019-01-18 03:52:00,20190118,2019-01-18 04:16:58,20190118,24.98
S000025098,U0001248,1,2021-09-15 02:54:00,20210915,2021-09-15 03:21:49,20210915,27.82
S000025099,U0002400,1,2023-06-25 04:47:00,20230625,2023-06-25 04:57:23,20230625,10.4
S000025100,U0001880,3,2021-12-09 04:50:00,20211209,2021-12-09 05:13:45,20211209,23.76
S000025101,U0000693,1,2019-09-15 05:33:00,20190915,2019-09-15 05:37:27,20190915,4.46
S000025102,U0002595,1,2020-12-18 13:31:00,20201218,2020-12-18 13:43:25,20201218,12.43
S000025103,U0002383,1,2019-07-09 19:31:00,20190709,2019-07-09 19:37:33,20190709,6.56
S000025104,U0003071,1,2022-10-14 22:27:00,20221014,2022-10-14 22:56:17,20221014,29.29
S000025105,U0002397,1,2024-06-19 21:17:00,20240619,2024-06-19 21:34:30,20240619,17.51
S000025106,U0000908,3,2019-03-23 20:29:00,20190323,2019-03-23 21:23:17,20190323,54.29
S000025107,U0002980,3,2025-01-04 03:04:00,20250104,2025-01-04 03:31:30,20250104,27.51
S000025108,U0003583,2,2019-01-27 02:01:00,20190127,2019-01-27 02:07:49,20190127,6.82
S000025109,U0000913,2,2022-12-17 20:18:00,20221217,2022-12-17 20:42:47,20221217,24.79
S000025110,U0001993,1,2023-02-27 20:26:00,20230227,2023-02-27 20:58:44,20230227,32.74
S000025111,U0001060,1,2021-04-28 17:15:00,20210428,2021-04-28 17:21:45,20210428,6.76
S000025112,U0003560,3,2021-06-21 13:49:00,20210621,2021-06-21 14:21:53,20210621,32.89
S000025113,U0000741,4,2021-04-25 13:16:00,20210425,2021-04-25 15:17:15,20210425,121.26
S000025114,U0003854,1,2024-03-10 13:57:00,20240310,2024-03-10 14:32:01,20240310,35.02
S000025115,U0001671,1,2023-12-19 14:16:00,20231219,2023-12-19 14:40:57,20231219,24.95
S000025116,U0002981,1,2019-03-08 16:42:00,20190308,2019-03-08 17:05:53,20190308,23.89
S000025117,U0001470,3,2020-02-21 12:06:00,20200221,2020-02-21 12:19:01,20200221,13.03
S000025118,U0002901,2,2023-03-22 03:23:00,20230322,2023-03-22 03:37:06,20230322,14.11
S000025119,U0002845,3,2024-01-04 19:30:00,20240104,2024-01-04 20:30:15,20240104,60.26
S000025120,U0003453,1,2021-11-12 23:14:00,20211112,2021-11-12 23:54:46,20211112,40.78
S000025121,U0002970,3,2022-06-19 10:19:00,20220619,2022-06-19 10:30:54,20220619,11.91
S000025122,U0002166,1,2025-06-17 14:27:00,20250617,2025-06-17 14:44:44,20250617,17.74
S000025123,U0000850,1,2024-07-04 10:37:00,20240704,2024-07-04 10:48:45,20240704,11.75
S000025124,U0002382,4,2020-01-04 00:19:00,20200104,2020-01-04 00:37:42,20200104,18.71
S000025125,U0002107,1,2025-10-27 11:36:00,20251027,2025-10-27 11:50:04,20251027,14.07
S000025126,U0003730,2,2022-09-27 11:59:00,20220927,2022-09-27 12:10:11,20220927,11.19
S000025127,U0001738,3,2021-09-11 06:56:00,20210911,2021-09-11 07:09:14,20210911,13.24
S000025128,U0001326,1,2025-04-28 04:01:00,20250428,2025-04-28 04:09:06,20250428,8.12
S000025129,U0003007,1,2019-10-19 02:42:00,20191019,2019-10-19 02:57:06,20191019,15.1
S000025130,U0000956,2,2025-02-19 02:30:00,20250219,2025-02-19 03:21:29,20250219,51.48
S000025131,U0001207,4,2022-10-15 12:58:00,20221015,2022-10-15 13:07:25,20221015,9.42
S000025132,U0001766,3,2022-12-19 01:00:00,20221219,2022-12-19 01:15:42,20221219,15.72
S000025133,U0001159,1,2020-05-30 08:56:00,20200530,2020-05-30 09:10:30,20200530,14.51
S000025134,U0001500,1,2021-07-01 08:54:00,20210701,2021-07-01 09:12:48,20210701,18.81
S000025135,U0002880,3,2025-05-25 14:47:00,20250525,2025-05-25 15:10:33,20250525,23.56
S000025136,U0002411,1,2022-09-16 05:09:00,20220916,2022-09-16 05:32:21,20220916,23.35
S000025137,U0001269,3,2021-10-20 00:36:00,20211020,2021-10-20 00:52:53,20211020,16.89
S000025138,U0002908,4,2022-08-20 17:02:00,20220820,2022-08-20 17:13:28,20220820,11.48
S000025139,U0001033,1,2021-11-15 20:25:00,20211115,2021-11-15 20:46:48,20211115,21.81
S000025140,U0002632,3,2023-04-16 22:28:00,20230416,2023-04-16 23:02:50,20230416,34.83
S000025141,U0002067,3,2019-07-31 03:21:00,20190731,2019-07-31 03:39:12,20190731,18.2
S000025142,U0002443,2,2025-01-10 19:36:00,20250110,2025-01-10 20:01:30,20250110,25.51
S000025143,U0003555,1,2019-05-16 11:59:00,20190516,2019-05-16 12:06:34,20190516,7.57
S000025144,U0003211,3,2021-10-19 14:04:00,20211019,2021-10-19 14:08:53,20211019,4.89
S000025145,U0003147,1,2025-04-03 16:42:00,20250403,2025-04-03 16:56:34,20250403,14.58
S000025146,U0002932,1,2023-11-09 04:20:00,20231109,2023-11-09 05:13:34,20231109,53.57
S000025147,U0002364,2,2020-08-10 12:13:00,20200810,2020-08-10 12:44:26,20200810,31.44
S000025148,U0001269,3,2025-03-18 16:37:00,20250318,2025-03-18 16:45:11,20250318,8.2
S000025149,U0001992,1,2024-02-14 21:02:00,20240214,2024-02-14 21:13:51,20240214,11.87
S000025150,U0001674,3,2024-11-06 22:37:00,20241106,2024-11-06 22:40:58,20241106,3.97
S000025151,U0002102,2,2021-02-10 23:28:00,20210210,2021-02-10 23:51:55,20210210,23.92
S000025152,U0001648,1,2024-01-16 07:47:00,20240116,2024-01-16 08:01:28,20240116,14.47
S000025153,U0002987,1,2019-06-13 19:07:00,20190613,2019-06-13 19:36:24,20190613,29.41
S000025154,U0000512,1,2019-12-17 07:54:00,20191217,2019-12-17 08:02:22,20191217,8.37
S000025155,U0003060,4,2019-08-23 03:25:00,20190823,2019-08-23 03:36:22,20190823,11.38
S000025156,U0003696,1,2022-07-18 19:35:00,20220718,2022-07-18 20:06:07,20220718,31.13
S000025157,U0002819,1,2021-03-10 21:20:00,20210310,2021-03-10 22:04:12,20210310,44.2
S000025158,U0002330,1,2024-02-06 05:31:00,20240206,2024-02-06 05:49:11,20240206,18.19
S000025159,U0000086,1,2024-11-05 15:27:00,20241105,2024-11-05 15:42:29,20241105,15.5
S000025160,U0000343,1,2025-03-21 05:45:00,20250321,2025-03-21 06:03:25,20250321,18.43
S000025161,U0002926,3,2025-02-13 01:49:00,20250213,2025-02-13 01:59:19,20250213,10.33
S000025162,U0002412,3,2021-05-05 12:13:00,20210505,2021-05-05 13:00:15,20210505,47.26
S000025163,U0001080,2,2023-05-30 21:50:00,20230530,2023-05-30 22:27:56,20230530,37.94
S000025164,U0002328,2,2020-08-07 19:41:00,20200807,2020-08-07 20:18:58,20200807,37.97
S000025165,U0001199,1,2023-03-21 18:20:00,20230321,2023-03-21 18:33:10,20230321,13.17
S000025166,U0003652,1,2022-10-28 12:07:00,20221028,2022-10-28 12:29:26,20221028,22.44
S000025167,U0000386,1,2020-07-29 11:23:00,20200729,2020-07-29 11:27:30,20200729,4.51
S000025168,U0001176,2,2020-10-02 01:22:00,20201002,2020-10-02 01:34:14,20201002,12.24
S000025169,U0002503,1,2022-03-21 16:00:00,20220321,2022-03-21 16:10:25,20220321,10.43
S000025170,U0001114,1,2022-08-15 02:25:00,20220815,2022-08-15 02:46:44,20220815,21.75
S000025171,U0002361,1,2022-03-22 10:04:00,20220322,2022-03-22 10:17:11,20220322,13.18
S000025172,U0003134,1,2019-09-28 01:48:00,20190928,2019-09-28 01:56:59,20190928,8.98
S000025173,U0002389,1,2024-10-19 03:01:00,20241019,2024-10-19 03:14:27,20241019,13.45
S000025174,U0003841,1,2020-12-25 22:56:00,20201225,2020-12-25 23:11:32,20201225,15.55
S000025175,U0002539,1,2021-02-05 07:57:00,20210205,2021-02-05 08:08:02,20210205,11.03
S000025176,U0003265,3,2022-11-04 17:25:00,20221104,2022-11-04 17:45:47,20221104,20.79
S000025177,U0000453,1,2023-05-04 09:17:00,20230504,2023-05-04 10:13:32,20230504,56.55
S000025178,U0003824,1,2024-06-08 05:08:00,20240608,2024-06-08 05:18:44,20240608,10.75
S000025179,U0002420,1,2022-06-12 12:12:00,20220612,2022-06-12 12:28:49,20220612,16.82
S000025180,U0003013,1,2019-11-21 07:21:00,20191121,2019-11-21 07:34:08,20191121,13.14
S000025181,U0000180,3,2024-10-17 19:43:00,20241017,2024-10-17 19:51:50,20241017,8.84
S000025182,U0003964,3,2020-09-23 16:36:00,20200923,2020-09-23 16:46:15,20200923,10.25
S000025183,U0003793,1,2022-05-18 03:13:00,20220518,2022-05-18 03:32:13,20220518,19.22
S000025184,U0000238,1,2021-10-28 23:45:00,20211028,2021-10-29 00:04:08,20211029,19.14
S000025185,U0001132,1,2019-08-22 15:17:00,20190822,2019-08-22 15:20:46,20190822,3.77
S000025186,U0003060,3,2022-07-22 19:30:00,20220722,2022-07-22 19:47:22,20220722,17.38
S000025187,U0001362,2,2022-09-09 17:02:00,20220909,2022-09-09 17:22:30,20220909,20.5
S000025188,U0002664,1,2020-02-11 13:59:00,20200211,2020-02-11 14:20:46,20200211,21.78
S000025189,U0002634,3,2024-05-20 00:42:00,20240520,2024-05-20 01:04:13,20240520,22.23
S000025190,U0000184,1,2022-10-30 19:48:00,20221030,2022-10-30 20:15:19,20221030,27.33
S000025191,U0000816,4,2020-02-10 19:38:00,20200210,2020-02-10 20:25:53,20200210,47.89
S000025192,U0002248,1,2022-05-19 21:37:00,20220519,2022-05-19 21:51:13,20220519,14.23
S000025193,U0003765,4,2024-09-06 05:52:00,20240906,2024-09-06 06:57:34,20240906,65.58
S000025194,U0001793,3,2021-05-19 10:06:00,20210519,2021-05-19 10:24:32,20210519,18.54
S000025195,U0002172,1,2025-02-25 03:00:00,20250225,2025-02-25 03:15:13,20250225,15.22
S000025196,U0001209,1,2023-05-22 19:47:00,20230522,2023-05-22 20:06:43,20230522,19.72
S000025197,U0000751,1,2023-02-14 14:32:00,20230214,2023-02-14 14:48:30,20230214,16.5
S000025198,U0002283,3,2020-01-11 22:00:00,20200111,2020-01-11 23:02:04,20200111,62.07
S000025199,U0003265,1,2022-12-31 02:52:00,20221231,2022-12-31 03:16:07,20221231,24.13
S000025200,U0000630,1,2020-07-12 18:13:00,20200712,2020-07-12 18:25:17,20200712,12.29
S000025201,U0003226,4,2023-09-09 00:52:00,20230909,2023-09-09 00:58:38,20230909,6.64
S000025202,U0002235,1,2023-11-02 14:12:00,20231102,2023-11-02 14:27:32,20231102,15.53
S000025203,U0000869,1,2024-04-17 23:58:00,20240417,2024-04-18 00:15:37,20240418,17.63
S000025204,U0003114,2,2020-11-26 11:17:00,20201126,2020-11-26 11:33:20,20201126,16.34
S000025205,U0001894,4,2024-07-18 09:13:00,20240718,2024-07-18 09:44:53,20240718,31.89
S000025206,U0001910,1,2023-09-05 13:05:00,20230905,2023-09-05 13:26:33,20230905,21.56
S000025207,U0003057,1,2021-06-04 01:38:00,20210604,2021-06-04 02:07:05,20210604,29.09
S000025208,U0003775,1,2019-10-07 01:10:00,20191007,2019-10-07 01:20:41,20191007,10.69
S000025209,U0001091,1,2025-07-01 19:13:00,20250701,2025-07-01 19:30:55,20250701,17.93
S000025210,U0000854,1,2021-03-06 22:48:00,20210306,2021-03-06 23:15:39,20210306,27.65
S000025211,U0002364,3,2024-01-07 00:28:00,20240107,2024-01-07 01:45:41,20240107,77.7
S000025212,U0003671,3,2019-08-11 08:49:00,20190811,2019-08-11 09:03:42,20190811,14.7
S000025213,U0002161,2,2019-07-16 23:27:00,20190716,2019-07-16 23:50:38,20190716,23.64
S000025214,U0003624,3,2019-06-18 19:00:00,20190618,2019-06-18 20:30:09,20190618,90.16
S000025215,U0001542,1,2019-08-03 09:59:00,20190803,2019-08-03 10:20:51,20190803,21.85
S000025216,U0001083,1,2019-01-06 18:25:00,20190106,2019-01-06 18:59:29,20190106,34.5
S000025217,U0000779,1,2025-11-19 21:03:00,20251119,2025-11-19 21:45:59,20251119,42.98
S000025218,U0002586,3,2019-02-12 21:37:00,20190212,2019-02-12 21:49:26,20190212,12.45
S000025219,U0003079,1,2020-01-07 15:11:00,20200107,2020-01-07 15:44:15,20200107,33.25
S000025220,U0002296,3,2025-03-16 15:00:00,20250316,2025-03-16 16:40:20,20250316,100.34
S000025221,U0000365,1,2021-08-13 16:53:00,20210813,2021-08-13 17:19:54,20210813,26.9
S000025222,U0003410,1,2019-12-12 16:42:00,20191212,2019-12-12 17:05:51,20191212,23.86
S000025223,U0000143,1,2020-02-16 09:56:00,20200216,2020-02-16 10:12:11,20200216,16.2
S000025224,U0000279,1,2024-08-02 20:40:00,20240802,2024-08-02 20:50:56,20240802,10.94
S000025225,U0001032,2,2025-11-22 14:39:00,20251122,2025-11-22 15:07:26,20251122,28.45
S000025226,U0003120,3,2019-03-26 19:40:00,20190326,2019-03-26 20:21:33,20190326,41.56
S000025227,U0001061,3,2019-12-23 22:17:00,20191223,2019-12-23 22:24:39,20191223,7.66
S000025228,U0003617,3,2023-07-13 19:11:00,20230713,2023-07-13 19:37:31,20230713,26.53
S000025229,U0002894,1,2019-11-14 01:47:00,20191114,2019-11-14 02:00:35,20191114,13.59
S000025230,U0002792,1,2020-06-26 10:36:00,20200626,2020-06-26 10:45:37,20200626,9.62
S000025231,U0002399,3,2025-05-23 16:02:00,20250523,2025-05-23 16:25:24,20250523,23.41
S000025232,U0003237,1,2025-08-13 18:04:00,20250813,2025-08-13 18:18:16,20250813,14.27
S000025233,U0001010,1,2022-09-03 17:54:00,20220903,2022-09-03 18:15:01,20220903,21.02
S000025234,U0001658,1,2019-06-17 13:41:00,20190617,2019-06-17 13:52:11,20190617,11.19
S000025235,U0000273,3,2024-09-01 09:23:00,20240901,2024-09-01 09:52:59,20240901,30.0
S000025236,U0002276,1,2025-03-04 08:19:00,20250304,2025-03-04 08:42:28,20250304,23.48
S000025237,U0003574,1,2020-07-18 07:17:00,20200718,2020-07-18 07:25:46,20200718,8.78
S000025238,U0002251,3,2024-02-04 01:02:00,20240204,2024-02-04 01:09:40,20240204,7.67
S000025239,U0001603,2,2021-03-10 16:37:00,20210310,2021-03-10 17:20:34,20210310,43.58
S000025240,U0003138,1,2019-12-24 04:38:00,20191224,2019-12-24 04:49:14,20191224,11.24
S000025241,U0002990,1,2021-06-04 18:16:00,20210604,2021-06-04 18:22:55,20210604,6.92
S000025242,U0001546,1,2024-12-12 13:08:00,20241212,2024-12-12 13:25:37,20241212,17.63
S000025243,U0002843,1,2022-04-08 13:24:00,20220408,2022-04-08 13:28:23,20220408,4.39
S000025244,U0003573,3,2019-02-18 22:25:00,20190218,2019-02-18 22:40:51,20190218,15.86
S000025245,U0001302,1,2022-11-01 19:01:00,20221101,2022-11-01 19:10:50,20221101,9.84
S000025246,U0003085,4,2021-05-18 23:58:00,20210518,2021-05-19 00:55:36,20210519,57.61
S000025247,U0000743,1,2019-08-16 14:58:00,20190816,2019-08-16 15:14:03,20190816,16.05
S000025248,U0003169,1,2019-11-04 09:57:00,20191104,2019-11-04 11:14:41,20191104,77.69
S000025249,U0001164,1,2023-08-13 22:04:00,20230813,2023-08-13 22:16:46,20230813,12.77
S000025250,U0003794,4,2025-08-31 22:01:00,20250831,2025-08-31 22:04:59,20250831,4.0
S000025251,U0003317,1,2021-06-09 11:19:00,20210609,2021-06-09 11:42:34,20210609,23.57
S000025252,U0000524,1,2019-12-06 05:17:00,20191206,2019-12-06 05:57:43,20191206,40.73
S000025253,U0000706,1,2022-02-07 03:44:00,20220207,2022-02-07 03:56:14,20220207,12.25
S000025254,U0001159,1,2025-10-30 12:15:00,20251030,2025-10-30 12:34:36,20251030,19.6
S000025255,U0000347,1,2019-09-02 09:40:00,20190902,2019-09-02 10:26:30,20190902,46.51
S000025256,U0002758,4,2019-01-31 15:34:00,20190131,2019-01-31 15:39:34,20190131,5.58
S000025257,U0001097,1,2022-07-27 18:24:00,20220727,2022-07-27 18:53:48,20220727,29.8
S000025258,U0003373,1,2023-09-30 01:59:00,20230930,2023-09-30 03:02:21,20230930,63.36
S000025259,U0003247,1,2025-11-16 05:00:00,20251116,2025-11-16 05:22:21,20251116,22.36
S000025260,U0001208,3,2021-06-01 23:29:00,20210601,2021-06-01 23:45:44,20210601,16.74
S000025261,U0003761,1,2022-06-05 02:28:00,20220605,2022-06-05 02:43:21,20220605,15.35
S000025262,U0000741,2,2020-10-11 04:24:00,20201011,2020-10-11 04:28:49,20201011,4.83
S000025263,U0003870,3,2020-09-30 09:29:00,20200930,2020-09-30 10:23:36,20200930,54.6
S000025264,U0000077,3,2022-06-12 01:05:00,20220612,2022-06-12 01:25:11,20220612,20.18
S000025265,U0003888,1,2019-07-19 12:10:00,20190719,2019-07-19 12:24:58,20190719,14.97
S000025266,U0003771,3,2023-03-25 22:38:00,20230325,2023-03-25 22:44:14,20230325,6.25
S000025267,U0002933,1,2024-02-01 01:18:00,20240201,2024-02-01 01:39:26,20240201,21.45
S000025268,U0000477,1,2023-04-27 12:01:00,20230427,2023-04-27 12:23:58,20230427,22.97
S000025269,U0002135,1,2025-09-14 05:08:00,20250914,2025-09-14 05:31:57,20250914,23.96
S000025270,U0000094,1,2022-08-11 20:51:00,20220811,2022-08-11 21:26:31,20220811,35.53
S000025271,U0000368,1,2025-06-03 21:47:00,20250603,2025-06-03 22:19:28,20250603,32.48
S000025272,U0001758,1,2019-01-07 17:18:00,20190107,2019-01-07 17:34:16,20190107,16.27
S000025273,U0000327,3,2022-07-05 00:15:00,20220705,2022-07-05 00:33:40,20220705,18.67
S000025274,U0002332,3,2019-04-13 16:50:00,20190413,2019-04-13 16:53:39,20190413,3.66
S000025275,U0000811,1,2024-07-19 01:25:00,20240719,2024-07-19 01:40:23,20240719,15.4
S000025276,U0001820,3,2023-01-10 13:44:00,20230110,2023-01-10 13:51:25,20230110,7.42
S000025277,U0002120,4,2025-03-16 20:22:00,20250316,2025-03-16 20:39:32,20250316,17.54
S000025278,U0001522,4,2020-04-22 22:37:00,20200422,2020-04-22 22:52:01,20200422,15.02
S000025279,U0001152,1,2023-11-30 15:54:00,20231130,2023-11-30 16:04:53,20231130,10.89
S000025280,U0003427,1,2025-01-21 14:18:00,20250121,2025-01-21 14:49:31,20250121,31.53
S000025281,U0001008,1,2019-10-27 21:34:00,20191027,2019-10-27 22:08:29,20191027,34.5
S000025282,U0000688,2,2021-02-15 18:41:00,20210215,2021-02-15 19:02:56,20210215,21.95
S000025283,U0002135,3,2025-07-09 09:42:00,20250709,2025-07-09 10:12:06,20250709,30.1
S000025284,U0002028,1,2022-01-31 13:59:00,20220131,2022-01-31 14:21:12,20220131,22.2
S000025285,U0002161,1,2021-12-23 19:13:00,20211223,2021-12-23 19:16:25,20211223,3.42
S000025286,U0001275,1,2024-02-08 06:29:00,20240208,2024-02-08 06:35:51,20240208,6.85
S000025287,U0002411,4,2023-05-27 01:01:00,20230527,2023-05-27 01:11:23,20230527,10.39
S000025288,U0000572,3,2023-01-17 15:54:00,20230117,2023-01-17 16:29:09,20230117,35.15
S000025289,U0003550,3,2020-03-02 22:52:00,20200302,2020-03-02 23:00:51,20200302,8.86
S000025290,U0001974,3,2019-01-20 01:41:00,20190120,2019-01-20 03:09:28,20190120,88.47
S000025291,U0002435,2,2025-06-04 07:04:00,20250604,2025-06-04 07:13:13,20250604,9.23
S000025292,U0003277,1,2024-07-06 14:23:00,20240706,2024-07-06 16:15:29,20240706,112.5
S000025293,U0003393,1,2025-01-18 11:39:00,20250118,2025-01-18 12:04:31,20250118,25.52
S000025294,U0000867,1,2023-05-13 11:40:00,20230513,2023-05-13 11:46:32,20230513,6.55
S000025295,U0001707,1,2024-09-26 08:43:00,20240926,2024-09-26 08:59:03,20240926,16.05
S000025296,U0000056,1,2020-04-24 12:04:00,20200424,2020-04-24 12:47:30,20200424,43.5
S000025297,U0001202,1,2025-03-09 19:02:00,20250309,2025-03-09 19:08:01,20250309,6.03
S000025298,U0000592,1,2020-05-17 13:46:00,20200517,2020-05-17 13:59:56,20200517,13.94
S000025299,U0003123,3,2023-05-09 01:24:00,20230509,2023-05-09 01:38:43,20230509,14.72
S000025300,U0001547,1,2025-03-17 04:09:00,20250317,2025-03-17 04:24:00,20250317,15.01
S000025301,U0000289,3,2022-10-13 05:16:00,20221013,2022-10-13 05:49:27,20221013,33.46
S000025302,U0002790,1,2021-10-16 19:28:00,20211016,2021-10-16 19:56:52,20211016,28.88
S000025303,U0000735,1,2020-02-19 14:27:00,20200219,2020-02-19 14:48:07,20200219,21.13
S000025304,U0001994,1,2025-02-01 11:46:00,20250201,2025-02-01 11:51:08,20250201,5.15
S000025305,U0002625,1,2023-03-09 11:49:00,20230309,2023-03-09 12:18:18,20230309,29.31
S000025306,U0000927,1,2021-08-07 05:41:00,20210807,2021-08-07 06:09:49,20210807,28.82
S000025307,U0001365,1,2020-08-27 21:58:00,20200827,2020-08-27 22:18:28,20200827,20.47
S000025308,U0000601,1,2025-07-15 07:37:00,20250715,2025-07-15 07:45:51,20250715,8.86
S000025309,U0003435,1,2023-05-21 13:11:00,20230521,2023-05-21 13:30:29,20230521,19.49
S000025310,U0002476,1,2025-08-27 20:24:00,20250827,2025-08-27 22:01:24,20250827,97.41
S000025311,U0002417,2,2021-02-25 16:46:00,20210225,2021-02-25 18:17:33,20210225,91.56
S000025312,U0002464,1,2019-03-31 00:15:00,20190331,2019-03-31 00:36:44,20190331,21.75
S000025313,U0003346,1,2021-08-27 04:29:00,20210827,2021-08-27 04:32:49,20210827,3.83
S000025314,U0003016,3,2022-06-03 21:49:00,20220603,2022-06-03 22:11:55,20220603,22.93
S000025315,U0002448,1,2023-11-19 12:26:00,20231119,2023-11-19 12:57:49,20231119,31.83
S000025316,U0001858,1,2023-01-13 20:24:00,20230113,2023-01-13 21:06:23,20230113,42.38
S000025317,U0003302,1,2021-10-23 09:13:00,20211023,2021-10-23 09:31:39,20211023,18.66
S000025318,U0001217,1,2021-09-12 11:12:00,20210912,2021-09-12 11:26:44,20210912,14.74
S000025319,U0000851,1,2021-09-11 11:59:00,20210911,2021-09-11 12:04:25,20210911,5.43
