spin_id,session_id,user_id,channel_id,game_id,spin_ts,spin_date_id,stake_amount,payout_amount,profit_amount
SP000082990,S000020872,U0000337,1,G000027,2019-05-12 12:57:21,20190512,2119.48,1039.51,1079.97
SP000082991,S000020872,U0000337,1,G000067,2019-05-12 12:50:40,20190512,1230.63,107.43,1123.2
SP000082992,S000020872,U0000337,1,G000067,2019-05-12 12:49:51,20190512,575.5,65.22,510.28
SP000082993,S000020872,U0000337,1,G000067,2019-05-12 12:53:55,20190512,849.62,704.55,145.07
SP000082994,S000020874,U0000599,2,G000010,2025-12-21 12:06:59,20251221,146.68,104.76,41.92
SP000082995,S000020875,U0000854,1,G000009,2022-03-22 05:30:58,20220322,181.74,108.0,73.74
SP000082996,S000020875,U0000854,1,G000066,2022-03-22 05:27:49,20220322,207.09,181.0,26.09
SP000082997,S000020875,U0000854,1,G000033,2022-03-22 05:28:54,20220322,182.56,404.22,-221.66
SP000082998,S000020875,U0000854,1,G000066,2022-03-22 05:31:56,20220322,289.2,83.83,205.37
SP000082999,S000020875,U0000854,1,G000032,2022-03-22 05:40:05,20220322,103.97,16.38,87.59
SP000083000,S000020875,U0000854,1,G000066,2022-03-22 05:29:58,20220322,237.11,309.75,-72.64
SP000083001,S000020876,U0003567,1,G000083,2021-03-31 02:50:59,20210331,88.82,62.72,26.1
SP000083002,S000020877,U0003727,1,G000027,2024-07-23 08:56:33,20240723,37.39,5.84,31.55
SP000083003,S000020877,U0003727,1,G000027,2024-07-23 08:42:57,20240723,15.48,25.74,-10.26
SP000083004,S000020878,U0000195,1,G000065,2024-01-31 16:44:01,20240131,615.51,163.4,452.11
SP000083005,S000020878,U0000195,1,G000065,2024-01-31 16:47:33,20240131,380.68,646.69,-266.01
SP000083006,S000020878,U0000195,1,G000065,2024-01-31 16:40:32,20240131,645.19,61.48,583.71
SP000083007,S000020878,U0000195,1,G000065,2024-01-31 16:42:23,20240131,471.07,216.03,255.04
SP000083008,S000020879,U0003380,1,G000026,2020-12-29 13:27:22,20201229,139.34,56.28,83.06
SP000083009,S000020879,U0003380,1,G000072,2020-12-29 13:31:26,20201229,87.01,29.28,57.73
SP000083010,S000020879,U0003380,1,G000051,2020-12-29 13:31:55,20201229,76.82,154.02,-77.2
SP000083011,S000020880,U0000532,1,G000056,2023-03-22 19:00:41,20230322,604.37,193.21,411.16
SP000083012,S000020880,U0000532,1,G000009,2023-03-22 19:01:04,20230322,405.55,686.85,-281.3
SP000083013,S000020880,U0000532,1,G000056,2023-03-22 18:58:10,20230322,435.96,234.25,201.71
SP000083014,S000020880,U0000532,1,G000056,2023-03-22 19:01:12,20230322,710.55,2815.59,-2105.04
SP000083015,S000020880,U0000532,1,G000056,2023-03-22 19:00:45,20230322,684.67,324.5,360.17
SP000083016,S000020880,U0000532,1,G000056,2023-03-22 19:06:15,20230322,744.96,509.93,235.03
SP000083017,S000020880,U0000532,1,G000113,2023-03-22 19:05:01,20230322,502.83,292.63,210.2
SP000083018,S000020880,U0000532,1,G000056,2023-03-22 19:02:01,20230322,509.64,486.23,23.41
SP000083019,S000020880,U0000532,1,G000056,2023-03-22 19:03:58,20230322,779.66,218.1,561.56
SP000083020,S000020880,U0000532,1,G000056,2023-03-22 19:02:41,20230322,858.37,1094.4,-236.03
SP000083021,S000020881,U0001436,1,G000086,2021-04-07 03:44:41,20210407,83.36,86.42,-3.06
SP000083022,S000020882,U0003245,1,G000072,2022-09-20 12:24:18,20220920,46.33,129.72,-83.39
SP000083023,S000020882,U0003245,1,G000072,2022-09-20 12:37:15,20220920,33.61,20.11,13.5
SP000083024,S000020882,U0003245,1,G000072,2022-09-20 12:23:30,20220920,40.33,54.51,-14.18
SP000083025,S000020882,U0003245,1,G000072,2022-09-20 12:30:09,20220920,39.08,10.27,28.81
SP000083026,S000020883,U0003339,1,G000008,2020-08-24 19:08:00,20200824,173.68,30.8,142.88
SP000083027,S000020885,U0001937,1,G000034,2020-01-04 07:32:33,20200104,1893.65,1140.08,753.57
SP000083028,S000020885,U0001937,1,G000043,2020-01-04 07:07:53,20200104,2013.2,1037.06,976.14
SP000083029,S000020885,U0001937,1,G000043,2020-01-04 07:20:47,20200104,756.04,1585.78,-829.74
SP000083030,S000020885,U0001937,1,G000043,2020-01-04 07:16:26,20200104,3041.65,1560.24,1481.41
SP000083031,S000020886,U0001659,1,G000004,2019-08-07 11:44:31,20190807,27.08,33.96,-6.88
SP000083032,S000020886,U0001659,1,G000008,2019-08-07 11:34:20,20190807,40.51,3.13,37.38
SP000083033,S000020888,U0003105,1,G000007,2021-05-10 20:18:07,20210510,57.94,48.04,9.9
SP000083034,S000020888,U0003105,1,G000007,2021-05-10 20:19:34,20210510,68.31,24.78,43.53
SP000083035,S000020889,U0003388,3,G000116,2022-09-02 22:06:58,20220902,47.35,119.58,-72.23
SP000083036,S000020890,U0001294,1,G000108,2025-07-01 19:41:09,20250701,28.01,33.99,-5.98
SP000083037,S000020890,U0001294,1,G000085,2025-07-01 19:37:05,20250701,32.8,19.37,13.43
SP000083038,S000020891,U0002317,2,G000027,2021-10-19 06:07:27,20211019,70.61,36.74,33.87
SP000083039,S000020891,U0002317,2,G000074,2021-10-19 06:52:30,20211019,57.55,75.03,-17.48
SP000083040,S000020891,U0002317,2,G000116,2021-10-19 07:00:29,20211019,112.83,33.38,79.45
SP000083041,S000020891,U0002317,2,G000116,2021-10-19 07:08:31,20211019,60.0,63.07,-3.07
SP000083042,S000020892,U0001750,3,G000089,2025-07-07 11:54:35,20250707,832.16,918.43,-86.27
SP000083043,S000020892,U0001750,3,G000058,2025-07-07 12:07:15,20250707,320.79,302.84,17.95
SP000083044,S000020892,U0001750,3,G000089,2025-07-07 12:06:41,20250707,345.43,138.01,207.42
SP000083045,S000020892,U0001750,3,G000009,2025-07-07 12:02:01,20250707,330.51,981.41,-650.9
SP000083046,S000020893,U0002563,2,G000077,2022-09-02 01:00:28,20220902,82.68,0.54,82.14
SP000083047,S000020893,U0002563,2,G000066,2022-09-02 01:05:12,20220902,44.73,26.56,18.17
SP000083048,S000020893,U0002563,2,G000077,2022-09-02 01:07:44,20220902,36.21,11.38,24.83
SP000083049,S000020893,U0002563,2,G000018,2022-09-02 01:05:51,20220902,47.71,70.75,-23.04
SP000083050,S000020893,U0002563,2,G000077,2022-09-02 01:00:43,20220902,49.26,33.23,16.03
SP000083051,S000020893,U0002563,2,G000077,2022-09-02 01:02:34,20220902,56.92,15.66,41.26
SP000083052,S000020896,U0003506,3,G000020,2025-06-22 08:34:20,20250622,160.53,95.61,64.92
SP000083053,S000020896,U0003506,3,G000072,2025-06-22 08:13:34,20250622,128.73,118.82,9.91
SP000083054,S000020896,U0003506,3,G000072,2025-06-22 08:17:50,20250622,170.29,2.5,167.79
SP000083055,S000020896,U0003506,3,G000072,2025-06-22 08:14:39,20250622,255.23,2.6,252.63
SP000083056,S000020896,U0003506,3,G000037,2025-06-22 08:16:25,20250622,283.18,448.4,-165.22
SP000083057,S000020897,U0000377,1,G000071,2021-07-05 01:09:49,20210705,490.18,106.8,383.38
SP000083058,S000020899,U0003755,1,G000006,2022-02-14 02:18:44,20220214,88.85,40.04,48.81
SP000083059,S000020899,U0003755,1,G000006,2022-02-14 02:19:39,20220214,49.21,97.72,-48.51
SP000083060,S000020899,U0003755,1,G000006,2022-02-14 02:19:51,20220214,98.66,96.14,2.52
SP000083061,S000020899,U0003755,1,G000006,2022-02-14 02:19:02,20220214,59.18,120.07,-60.89
SP000083062,S000020899,U0003755,1,G000006,2022-02-14 02:16:01,20220214,62.53,55.63,6.9
SP000083063,S000020899,U0003755,1,G000006,2022-02-14 02:16:29,20220214,48.52,6.88,41.64
SP000083064,S000020899,U0003755,1,G000006,2022-02-14 02:18:16,20220214,44.88,37.58,7.3
SP000083065,S000020899,U0003755,1,G000006,2022-02-14 02:17:16,20220214,39.87,8.46,31.41
SP000083066,S000020899,U0003755,1,G000006,2022-02-14 02:16:54,20220214,39.74,35.28,4.46
SP000083067,S000020899,U0003755,1,G000006,2022-02-14 02:15:33,20220214,64.41,74.27,-9.86
SP000083068,S000020899,U0003755,1,G000036,2022-02-14 02:16:40,20220214,53.66,47.7,5.96
SP000083069,S000020899,U0003755,1,G000010,2022-02-14 02:15:35,20220214,57.51,26.28,31.23
SP000083070,S000020899,U0003755,1,G000006,2022-02-14 02:18:41,20220214,59.83,65.53,-5.7
SP000083071,S000020899,U0003755,1,G000103,2022-02-14 02:15:35,20220214,77.0,83.78,-6.78
SP000083072,S000020899,U0003755,1,G000006,2022-02-14 02:16:50,20220214,34.59,3.72,30.87
SP000083073,S000020900,U0002980,1,G000086,2025-07-14 16:08:16,20250714,122.24,202.77,-80.53
SP000083074,S000020900,U0002980,1,G000086,2025-07-14 16:11:27,20250714,89.66,25.68,63.98
SP000083075,S000020900,U0002980,1,G000086,2025-07-14 16:07:51,20250714,85.82,91.63,-5.81
SP000083076,S000020900,U0002980,1,G000086,2025-07-14 16:07:24,20250714,72.86,104.83,-31.97
SP000083077,S000020900,U0002980,1,G000086,2025-07-14 16:05:51,20250714,63.77,135.49,-71.72
SP000083078,S000020901,U0003348,1,G000118,2024-12-11 10:45:19,20241211,341.69,96.02,245.67
SP000083079,S000020901,U0003348,1,G000054,2024-12-11 10:51:38,20241211,300.2,49.73,250.47
SP000083080,S000020901,U0003348,1,G000054,2024-12-11 10:52:46,20241211,162.0,168.97,-6.97
SP000083081,S000020901,U0003348,1,G000054,2024-12-11 10:37:02,20241211,203.85,183.34,20.51
SP000083082,S000020901,U0003348,1,G000054,2024-12-11 10:54:07,20241211,221.11,61.58,159.53
SP000083083,S000020902,U0002241,1,G000028,2022-03-05 08:49:41,20220305,104.95,5.62,99.33
SP000083084,S000020902,U0002241,1,G000070,2022-03-05 08:50:17,20220305,95.05,39.85,55.2
SP000083085,S000020902,U0002241,1,G000028,2022-03-05 08:48:08,20220305,135.98,250.35,-114.37
SP000083086,S000020902,U0002241,1,G000028,2022-03-05 08:46:31,20220305,92.61,11.42,81.19
SP000083087,S000020902,U0002241,1,G000114,2022-03-05 08:46:32,20220305,87.22,171.15,-83.93
SP000083088,S000020902,U0002241,1,G000086,2022-03-05 08:48:44,20220305,111.97,240.29,-128.32
SP000083089,S000020902,U0002241,1,G000028,2022-03-05 08:48:29,20220305,112.26,99.66,12.6
SP000083090,S000020903,U0003123,2,G000060,2022-06-11 20:06:45,20220611,217.92,117.85,100.07
SP000083091,S000020903,U0003123,2,G000060,2022-06-11 19:55:00,20220611,164.23,346.34,-182.11
SP000083092,S000020903,U0003123,2,G000060,2022-06-11 19:55:32,20220611,159.38,7.7,151.68
SP000083093,S000020904,U0000491,3,G000108,2025-03-01 14:12:46,20250301,310.72,1.61,309.11
SP000083094,S000020904,U0000491,3,G000068,2025-03-01 14:09:26,20250301,350.92,343.29,7.63
SP000083095,S000020905,U0001153,1,G000064,2025-07-30 00:20:01,20250730,167.51,48.3,119.21
SP000083096,S000020905,U0001153,1,G000064,2025-07-30 00:28:13,20250730,218.89,220.42,-1.53
SP000083097,S000020905,U0001153,1,G000048,2025-07-30 00:22:44,20250730,197.89,297.95,-100.06
SP000083098,S000020906,U0003461,1,G000064,2023-06-11 00:34:30,20230611,196.83,40.29,156.54
SP000083099,S000020906,U0003461,1,G000064,2023-06-11 00:35:44,20230611,126.94,74.22,52.72
SP000083100,S000020908,U0003304,1,G000058,2024-04-15 05:43:40,20240415,187.13,345.33,-158.2
SP000083101,S000020908,U0003304,1,G000058,2024-04-15 05:41:25,20240415,162.92,137.43,25.49
SP000083102,S000020908,U0003304,1,G000058,2024-04-15 05:38:48,20240415,235.66,28.35,207.31
SP000083103,S000020908,U0003304,1,G000058,2024-04-15 05:43:57,20240415,96.96,105.07,-8.11
SP000083104,S000020909,U0002990,2,G000069,2025-09-28 03:29:15,20250928,1438.62,328.5,1110.12
SP000083105,S000020910,U0002848,1,G000029,2021-03-18 04:42:38,20210318,407.27,523.46,-116.19
SP000083106,S000020911,U0002534,2,G000119,2023-07-11 18:22:32,20230711,164.67,517.7,-353.03
SP000083107,S000020911,U0002534,2,G000119,2023-07-11 18:25:03,20230711,221.31,12.68,208.63
SP000083108,S000020912,U0003842,1,G000045,2024-01-18 21:44:56,20240118,653.88,2238.69,-1584.81
SP000083109,S000020912,U0003842,1,G000045,2024-01-18 21:44:37,20240118,660.16,255.57,404.59
SP000083110,S000020912,U0003842,1,G000045,2024-01-18 21:45:07,20240118,426.69,279.89,146.8
SP000083111,S000020912,U0003842,1,G000045,2024-01-18 21:43:45,20240118,1152.33,613.34,538.99
SP000083112,S000020912,U0003842,1,G000045,2024-01-18 21:45:37,20240118,502.92,181.12,321.8
SP000083113,S000020912,U0003842,1,G000045,2024-01-18 21:43:15,20240118,470.68,477.32,-6.64
SP000083114,S000020912,U0003842,1,G000045,2024-01-18 21:46:04,20240118,369.76,2.49,367.27
SP000083115,S000020913,U0003606,1,G000032,2025-08-10 12:21:57,20250810,56.85,26.41,30.44
SP000083116,S000020913,U0003606,1,G000062,2025-08-10 12:20:41,20250810,48.38,15.84,32.54
SP000083117,S000020913,U0003606,1,G000032,2025-08-10 12:18:43,20250810,50.35,126.57,-76.22
SP000083118,S000020914,U0001200,3,G000033,2025-12-06 01:32:54,20251206,190.86,347.2,-156.34
SP000083119,S000020914,U0001200,3,G000033,2025-12-06 01:24:48,20251206,239.57,91.82,147.75
SP000083120,S000020915,U0003480,3,G000116,2019-10-02 21:00:48,20191002,18.95,12.73,6.22
SP000083121,S000020916,U0001207,1,G000065,2021-05-30 17:58:43,20210530,12.04,10.43,1.61
SP000083122,S000020917,U0002380,3,G000104,2019-03-31 08:10:59,20190331,163.54,163.81,-0.27
SP000083123,S000020917,U0002380,3,G000104,2019-03-31 08:13:18,20190331,92.95,241.32,-148.37
SP000083124,S000020917,U0002380,3,G000104,2019-03-31 08:07:06,20190331,183.21,218.12,-34.91
SP000083125,S000020917,U0002380,3,G000019,2019-03-31 08:11:34,20190331,196.69,321.62,-124.93
SP000083126,S000020917,U0002380,3,G000104,2019-03-31 08:10:47,20190331,145.8,23.94,121.86
SP000083127,S000020917,U0002380,3,G000104,2019-03-31 08:07:40,20190331,195.14,155.06,40.08
SP000083128,S000020917,U0002380,3,G000104,2019-03-31 08:13:22,20190331,124.7,19.1,105.6
SP000083129,S000020917,U0002380,3,G000104,2019-03-31 08:05:12,20190331,194.26,68.62,125.64
SP000083130,S000020917,U0002380,3,G000114,2019-03-31 08:09:37,20190331,248.19,53.84,194.35
SP000083131,S000020917,U0002380,3,G000104,2019-03-31 08:06:52,20190331,197.88,131.5,66.38
SP000083132,S000020917,U0002380,3,G000081,2019-03-31 08:07:22,20190331,266.46,101.34,165.12
SP000083133,S000020917,U0002380,3,G000104,2019-03-31 08:11:15,20190331,113.43,125.26,-11.83
SP000083134,S000020917,U0002380,3,G000104,2019-03-31 08:09:51,20190331,179.89,71.93,107.96
SP000083135,S000020917,U0002380,3,G000104,2019-03-31 08:06:14,20190331,249.99,143.93,106.06
SP000083136,S000020917,U0002380,3,G000104,2019-03-31 08:08:55,20190331,159.55,80.32,79.23
SP000083137,S000020917,U0002380,3,G000104,2019-03-31 08:06:48,20190331,147.01,71.16,75.85
SP000083138,S000020917,U0002380,3,G000104,2019-03-31 08:11:10,20190331,244.43,644.87,-400.44
SP000083139,S000020919,U0000790,1,G000017,2025-08-11 06:22:54,20250811,34.25,27.52,6.73
SP000083140,S000020919,U0000790,1,G000054,2025-08-11 07:13:20,20250811,66.71,110.33,-43.62
SP000083141,S000020920,U0003597,1,G000102,2020-01-14 05:09:00,20200114,55.86,20.37,35.49
SP000083142,S000020921,U0002505,3,G000065,2025-07-07 11:04:01,20250707,45.86,12.45,33.41
SP000083143,S000020921,U0002505,3,G000069,2025-07-07 11:03:06,20250707,53.37,20.31,33.06
SP000083144,S000020923,U0003689,1,G000053,2025-04-05 08:13:28,20250405,165.72,123.97,41.75
SP000083145,S000020924,U0001525,4,G000102,2020-10-11 22:42:17,20201011,87.34,87.27,0.07
SP000083146,S000020924,U0001525,4,G000085,2020-10-11 22:43:48,20201011,127.7,8.75,118.95
SP000083147,S000020924,U0001525,4,G000023,2020-10-11 22:47:35,20201011,48.54,57.58,-9.04
SP000083148,S000020924,U0001525,4,G000108,2020-10-11 22:29:14,20201011,81.98,99.38,-17.4
SP000083149,S000020924,U0001525,4,G000023,2020-10-11 22:39:11,20201011,235.39,79.67,155.72
SP000083150,S000020925,U0001167,1,G000067,2021-01-17 04:02:58,20210117,77.95,42.11,35.84
SP000083151,S000020925,U0001167,1,G000067,2021-01-17 04:00:59,20210117,65.98,23.68,42.3
SP000083152,S000020925,U0001167,1,G000067,2021-01-17 04:02:37,20210117,59.83,46.97,12.86
SP000083153,S000020926,U0003120,1,G000111,2024-10-28 03:19:39,20241028,395.51,262.84,132.67
SP000083154,S000020926,U0003120,1,G000111,2024-10-28 03:26:39,20241028,726.34,799.2,-72.86
SP000083155,S000020926,U0003120,1,G000116,2024-10-28 03:20:56,20241028,608.49,381.19,227.3
SP000083156,S000020926,U0003120,1,G000111,2024-10-28 03:23:12,20241028,1653.37,5177.47,-3524.1
SP000083157,S000020926,U0003120,1,G000111,2024-10-28 03:23:30,20241028,605.19,1066.59,-461.4
SP000083158,S000020926,U0003120,1,G000111,2024-10-28 03:20:59,20241028,738.14,1591.11,-852.97
SP000083159,S000020926,U0003120,1,G000111,2024-10-28 03:27:16,20241028,729.37,118.66,610.71
SP000083160,S000020927,U0002836,3,G000119,2025-04-12 01:43:00,20250412,627.56,338.83,288.73
SP000083161,S000020927,U0002836,3,G000116,2025-04-12 02:03:21,20250412,518.93,373.06,145.87
SP000083162,S000020927,U0002836,3,G000119,2025-04-12 02:05:21,20250412,784.53,244.73,539.8
SP000083163,S000020928,U0000048,4,G000077,2025-08-02 18:44:08,20250802,14.05,8.82,5.23
SP000083164,S000020928,U0000048,4,G000077,2025-08-02 18:37:24,20250802,59.28,80.53,-21.25
SP000083165,S000020928,U0000048,4,G000007,2025-08-02 18:22:49,20250802,17.06,0.73,16.33
SP000083166,S000020928,U0000048,4,G000077,2025-08-02 18:27:31,20250802,20.65,16.02,4.63
SP000083167,S000020928,U0000048,4,G000063,2025-08-02 18:47:03,20250802,13.91,7.28,6.63
SP000083168,S000020928,U0000048,4,G000077,2025-08-02 18:28:53,20250802,14.17,26.14,-11.97
SP000083169,S000020928,U0000048,4,G000077,2025-08-02 18:44:45,20250802,24.16,0.13,24.03
SP000083170,S000020929,U0002635,1,G000014,2019-09-29 19:48:12,20190929,49.56,1.02,48.54
SP000083171,S000020929,U0002635,1,G000072,2019-09-29 19:43:19,20190929,40.16,0.53,39.63
SP000083172,S000020929,U0002635,1,G000007,2019-09-29 19:44:08,20190929,69.0,58.88,10.12
SP000083173,S000020931,U0003211,1,G000063,2022-09-29 14:18:37,20220929,186.25,245.72,-59.47
SP000083174,S000020931,U0003211,1,G000120,2022-09-29 14:18:48,20220929,157.19,32.14,125.05
SP000083175,S000020932,U0003055,4,G000003,2021-12-30 08:07:19,20211230,63.99,68.6,-4.61
SP000083176,S000020932,U0003055,4,G000003,2021-12-30 08:07:16,20211230,61.91,150.69,-88.78
SP000083177,S000020932,U0003055,4,G000003,2021-12-30 08:07:01,20211230,37.95,77.89,-39.94
SP000083178,S000020932,U0003055,4,G000003,2021-12-30 08:07:21,20211230,44.39,35.57,8.82
SP000083179,S000020932,U0003055,4,G000032,2021-12-30 08:09:24,20211230,37.61,95.94,-58.33
SP000083180,S000020933,U0002457,1,G000081,2023-09-16 07:07:57,20230916,538.36,396.15,142.21
SP000083181,S000020933,U0002457,1,G000019,2023-09-16 06:59:29,20230916,1002.4,791.53,210.87
SP000083182,S000020933,U0002457,1,G000081,2023-09-16 06:58:58,20230916,340.1,321.51,18.59
SP000083183,S000020933,U0002457,1,G000081,2023-09-16 07:03:03,20230916,551.02,1241.31,-690.29
SP000083184,S000020933,U0002457,1,G000081,2023-09-16 06:57:44,20230916,403.01,123.14,279.87
SP000083185,S000020933,U0002457,1,G000081,2023-09-16 07:02:03,20230916,808.17,1370.05,-561.88
SP000083186,S000020933,U0002457,1,G000081,2023-09-16 07:06:24,20230916,711.02,48.53,662.49
SP000083187,S000020933,U0002457,1,G000081,2023-09-16 06:59:13,20230916,722.58,605.48,117.1
SP000083188,S000020933,U0002457,1,G000081,2023-09-16 06:53:10,20230916,289.12,47.28,241.84
SP000083189,S000020934,U0000277,1,G000056,2020-03-22 19:34:44,20200322,70.13,104.6,-34.47
SP000083190,S000020934,U0000277,1,G000056,2020-03-22 19:22:19,20200322,41.45,7.58,33.87
SP000083191,S000020934,U0000277,1,G000023,2020-03-22 19:47:05,20200322,60.24,53.11,7.13
SP000083192,S000020934,U0000277,1,G000056,2020-03-22 19:19:19,20200322,51.63,43.31,8.32
SP000083193,S000020934,U0000277,1,G000056,2020-03-22 19:48:08,20200322,24.08,30.45,-6.37
SP000083194,S000020934,U0000277,1,G000056,2020-03-22 19:47:32,20200322,47.61,100.48,-52.87
SP000083195,S000020934,U0000277,1,G000056,2020-03-22 19:22:22,20200322,37.77,56.46,-18.69
SP000083196,S000020934,U0000277,1,G000006,2020-03-22 19:38:00,20200322,50.64,25.73,24.91
SP000083197,S000020934,U0000277,1,G000056,2020-03-22 19:35:17,20200322,56.03,1.97,54.06
SP000083198,S000020935,U0000517,3,G000093,2021-07-10 08:22:51,20210710,56.23,141.36,-85.13
SP000083199,S000020935,U0000517,3,G000118,2021-07-10 08:15:44,20210710,80.58,88.33,-7.75
SP000083200,S000020935,U0000517,3,G000041,2021-07-10 08:26:12,20210710,49.04,10.43,38.61
SP000083201,S000020936,U0001915,1,G000113,2024-01-13 13:44:27,20240113,40.24,6.89,33.35
SP000083202,S000020936,U0001915,1,G000113,2024-01-13 14:20:30,20240113,54.62,16.1,38.52
SP000083203,S000020936,U0001915,1,G000113,2024-01-13 14:19:29,20240113,70.09,66.54,3.55
SP000083204,S000020936,U0001915,1,G000069,2024-01-13 13:51:09,20240113,24.95,3.68,21.27
SP000083205,S000020936,U0001915,1,G000113,2024-01-13 13:52:35,20240113,82.19,57.5,24.69
SP000083206,S000020936,U0001915,1,G000113,2024-01-13 13:49:51,20240113,35.52,9.83,25.69
SP000083207,S000020937,U0000584,1,G000094,2019-02-06 06:58:34,20190206,800.89,1207.91,-407.02
SP000083208,S000020937,U0000584,1,G000118,2019-02-06 06:57:57,20190206,463.75,969.42,-505.67
SP000083209,S000020937,U0000584,1,G000094,2019-02-06 06:51:17,20190206,1142.77,957.65,185.12
SP000083210,S000020937,U0000584,1,G000094,2019-02-06 06:45:33,20190206,874.66,822.44,52.22
SP000083211,S000020937,U0000584,1,G000094,2019-02-06 06:42:45,20190206,617.34,809.58,-192.24
SP000083212,S000020937,U0000584,1,G000094,2019-02-06 06:31:17,20190206,1314.3,226.64,1087.66
SP000083213,S000020937,U0000584,1,G000082,2019-02-06 06:49:01,20190206,540.81,1851.03,-1310.22
SP000083214,S000020938,U0002762,1,G000116,2020-01-14 17:57:55,20200114,533.72,430.62,103.1
SP000083215,S000020938,U0002762,1,G000116,2020-01-14 17:53:28,20200114,375.6,490.64,-115.04
SP000083216,S000020938,U0002762,1,G000116,2020-01-14 18:00:52,20200114,552.78,724.25,-171.47
SP000083217,S000020938,U0002762,1,G000116,2020-01-14 17:50:17,20200114,678.31,1722.23,-1043.92
SP000083218,S000020938,U0002762,1,G000030,2020-01-14 17:56:19,20200114,1213.69,13.8,1199.89
SP000083219,S000020938,U0002762,1,G000077,2020-01-14 17:54:53,20200114,232.1,367.47,-135.37
SP000083220,S000020940,U0002987,1,G000099,2021-11-03 23:11:40,20211103,121.26,119.32,1.94
SP000083221,S000020940,U0002987,1,G000099,2021-11-03 23:15:36,20211103,159.05,61.15,97.9
SP000083222,S000020940,U0002987,1,G000099,2021-11-03 23:08:14,20211103,79.51,45.71,33.8
SP000083223,S000020940,U0002987,1,G000099,2021-11-03 23:09:39,20211103,223.45,119.03,104.42
SP000083224,S000020940,U0002987,1,G000099,2021-11-03 23:13:39,20211103,98.42,169.72,-71.3
SP000083225,S000020943,U0000960,3,G000006,2025-01-25 10:33:54,20250125,78.31,62.1,16.21
SP000083226,S000020944,U0001946,1,G000103,2023-08-11 09:35:50,20230811,1302.01,864.7,437.31
SP000083227,S000020944,U0001946,1,G000103,2023-08-11 09:36:03,20230811,610.13,980.52,-370.39
SP000083228,S000020944,U0001946,1,G000103,2023-08-11 09:31:03,20230811,746.83,18.99,727.84
SP000083229,S000020944,U0001946,1,G000103,2023-08-11 09:32:41,20230811,1405.78,1894.97,-489.19
SP000083230,S000020944,U0001946,1,G000103,2023-08-11 09:31:29,20230811,1955.11,870.38,1084.73
SP000083231,S000020945,U0002411,1,G000077,2025-02-27 22:13:11,20250227,48.75,141.86,-93.11
SP000083232,S000020946,U0001921,3,G000087,2022-10-03 16:36:49,20221003,251.82,156.74,95.08
SP000083233,S000020947,U0002106,4,G000077,2025-07-28 15:58:57,20250728,74.14,145.58,-71.44
SP000083234,S000020947,U0002106,4,G000074,2025-07-28 16:00:21,20250728,21.0,18.15,2.85
SP000083235,S000020948,U0000971,1,G000085,2020-02-26 17:08:36,20200226,106.02,33.42,72.6
SP000083236,S000020948,U0000971,1,G000085,2020-02-26 16:59:17,20200226,48.25,31.24,17.01
SP000083237,S000020948,U0000971,1,G000085,2020-02-26 17:04:07,20200226,144.88,35.12,109.76
SP000083238,S000020948,U0000971,1,G000085,2020-02-26 17:02:43,20200226,107.16,35.17,71.99
SP000083239,S000020948,U0000971,1,G000085,2020-02-26 17:07:00,20200226,66.04,21.41,44.63
SP000083240,S000020948,U0000971,1,G000085,2020-02-26 17:02:18,20200226,51.76,13.47,38.29
SP000083241,S000020949,U0003931,1,G000101,2019-03-03 19:31:30,20190303,148.42,347.14,-198.72
SP000083242,S000020949,U0003931,1,G000017,2019-03-03 19:28:59,20190303,154.97,167.59,-12.62
SP000083243,S000020949,U0003931,1,G000077,2019-03-03 19:28:44,20190303,128.7,40.79,87.91
SP000083244,S000020949,U0003931,1,G000012,2019-03-03 19:31:34,20190303,145.98,198.02,-52.04
SP000083245,S000020949,U0003931,1,G000012,2019-03-03 19:29:38,20190303,131.65,153.58,-21.93
SP000083246,S000020949,U0003931,1,G000012,2019-03-03 19:28:17,20190303,106.46,9145.61,-9039.15
SP000083247,S000020949,U0003931,1,G000012,2019-03-03 19:33:51,20190303,48.37,40.66,7.71
SP000083248,S000020949,U0003931,1,G000012,2019-03-03 19:28:10,20190303,123.58,215.81,-92.23
SP000083249,S000020949,U0003931,1,G000060,2019-03-03 19:25:53,20190303,91.27,76.85,14.42
SP000083250,S000020949,U0003931,1,G000012,2019-03-03 19:30:49,20190303,101.09,46.03,55.06
SP000083251,S000020949,U0003931,1,G000012,2019-03-03 19:27:10,20190303,86.01,43.06,42.95
SP000083252,S000020949,U0003931,1,G000012,2019-03-03 19:26:04,20190303,97.86,251.1,-153.24
SP000083253,S000020950,U0003584,1,G000035,2022-10-20 18:47:08,20221020,986.88,809.2,177.68
SP000083254,S000020951,U0000679,1,G000108,2020-03-08 11:16:30,20200308,53.59,60.62,-7.03
SP000083255,S000020951,U0000679,1,G000108,2020-03-08 11:20:16,20200308,25.76,39.56,-13.8
SP000083256,S000020951,U0000679,1,G000027,2020-03-08 11:14:14,20200308,71.29,42.84,28.45
SP000083257,S000020952,U0001405,1,G000095,2022-09-08 12:48:28,20220908,126.73,32.96,93.77
SP000083258,S000020952,U0001405,1,G000095,2022-09-08 12:54:58,20220908,103.73,137.26,-33.53
SP000083259,S000020952,U0001405,1,G000095,2022-09-08 12:57:12,20220908,90.8,38.99,51.81
