bonus_id,user_id,bonus_type_id,award_ts,award_date_id,bonus_amount,is_redeemed_flag,redeem_ts,redeem_date_id
BON00004923,U0002627,2,2023-12-28 03:00:00,20231228,500.0,0,,
BON00004924,U0001751,2,2023-03-26 23:00:00,20230326,1000.0,1,2023-04-01 20:31:13,20230401.0
BON00004925,U0002781,1,2022-02-02 12:00:00,20220202,20.0,1,2022-02-12 09:11:59,20220212.0
BON00004926,U0003550,2,2019-02-26 03:00:00,20190226,5000.0,1,2019-03-12 12:35:35,20190312.0
BON00004927,U0001374,1,2022-05-22 21:00:00,20220522,20.0,0,,
BON00004928,U0003614,4,2020-08-05 21:00:00,20200805,3000.0,0,,
BON00004929,U0002561,2,2020-05-20 06:00:00,20200520,10000.0,1,2020-05-31 14:23:15,20200531.0
BON00004930,U0000520,2,2024-07-26 11:00:00,20240726,1000.0,1,2024-07-30 19:12:02,20240730.0
BON00004931,U0003007,2,2024-08-22 14:00:00,20240822,5000.0,0,,
BON00004932,U0003872,1,2022-10-14 05:00:00,20221014,20.0,0,,
BON00004933,U0003815,3,2024-05-26 06:00:00,20240526,500.0,1,2024-06-03 16:37:15,20240603.0
BON00004934,U0003829,1,2021-08-26 01:00:00,20210826,100.0,0,,
BON00004935,U0001589,1,2023-11-21 09:00:00,20231121,50.0,1,2023-12-21 09:00:00,20231221.0
BON00004936,U0000108,2,2020-01-05 20:00:00,20200105,500.0,1,2020-01-17 23:21:29,20200117.0
BON00004937,U0001979,1,2023-06-21 09:00:00,20230621,100.0,1,2023-07-04 23:53:53,20230704.0
BON00004938,U0003510,1,2023-04-08 04:00:00,20230408,50.0,1,2023-04-14 00:37:16,20230414.0
BON00004939,U0003196,2,2022-09-29 15:00:00,20220929,1000.0,1,2022-10-07 17:23:59,20221007.0
BON00004940,U0000725,1,2021-03-14 02:00:00,20210314,50.0,1,2021-03-28 15:24:10,20210328.0
BON00004941,U0002275,4,2021-05-13 04:00:00,20210513,500.0,1,2021-05-25 18:29:25,20210525.0
BON00004942,U0003869,3,2019-08-19 16:00:00,20190819,500.0,1,2019-08-20 19:30:03,20190820.0
BON00004943,U0001247,1,2025-01-26 23:00:00,20250126,100.0,1,2025-01-27 08:23:56,20250127.0
BON00004944,U0001510,2,2023-06-27 03:00:00,20230627,5000.0,1,2023-07-10 02:18:40,20230710.0
BON00004945,U0001694,4,2024-03-28 22:00:00,20240328,3000.0,1,2024-03-29 11:20:49,20240329.0
BON00004946,U0002215,2,2020-06-30 07:00:00,20200630,10000.0,0,,
BON00004947,U0002464,2,2022-08-05 07:00:00,20220805,500.0,1,2022-08-05 10:18:24,20220805.0
BON00004948,U0003317,2,2024-05-25 02:00:00,20240525,500.0,1,2024-05-30 19:20:33,20240530.0
BON00004949,U0003817,1,2020-10-12 16:00:00,20201012,100.0,0,,
BON00004950,U0001333,5,2020-03-24 14:00:00,20200324,2000.0,0,,
BON00004951,U0000442,2,2021-06-26 07:00:00,20210626,5000.0,1,2021-06-26 17:39:36,20210626.0
BON00004952,U0003237,3,2024-04-06 03:00:00,20240406,200.0,1,2024-04-06 10:16:15,20240406.0
BON00004953,U0003135,2,2020-12-05 15:00:00,20201205,10000.0,1,2020-12-28 05:33:01,20201228.0
BON00004954,U0002693,3,2020-03-05 10:00:00,20200305,500.0,1,2020-03-11 13:56:29,20200311.0
BON00004955,U0001333,1,2025-02-03 16:00:00,20250203,20.0,1,2025-02-05 02:28:41,20250205.0
BON00004956,U0002173,2,2019-01-04 21:00:00,20190104,10000.0,1,2019-01-06 19:59:31,20190106.0
BON00004957,U0000727,3,2022-11-30 11:00:00,20221130,1000.0,1,2022-12-01 15:44:59,20221201.0
BON00004958,U0003431,2,2021-02-14 17:00:00,20210214,5000.0,1,2021-02-15 19:34:05,20210215.0
BON00004959,U0002129,2,2019-08-27 01:00:00,20190827,500.0,1,2019-09-01 04:41:48,20190901.0
BON00004960,U0002293,4,2021-01-12 23:00:00,20210112,3000.0,0,,
BON00004961,U0002787,3,2021-10-08 10:00:00,20211008,2000.0,1,2021-10-18 13:39:43,20211018.0
BON00004962,U0002205,2,2024-05-15 18:00:00,20240515,5000.0,1,2024-05-16 09:43:08,20240516.0
BON00004963,U0001546,4,2021-08-04 06:00:00,20210804,3000.0,0,,
BON00004964,U0000593,1,2025-04-28 07:00:00,20250428,20.0,1,2025-04-30 10:14:48,20250430.0
BON00004965,U0003164,2,2023-06-09 22:00:00,20230609,500.0,1,2023-06-10 06:05:22,20230610.0
BON00004966,U0000806,3,2024-09-09 23:00:00,20240909,1000.0,1,2024-09-22 09:03:06,20240922.0
BON00004967,U0002144,3,2019-01-13 09:00:00,20190113,1000.0,0,,
BON00004968,U0000634,2,2021-06-19 13:00:00,20210619,10000.0,0,,
BON00004969,U0000212,1,2020-10-03 13:00:00,20201003,100.0,1,2020-10-13 06:12:24,20201013.0
BON00004970,U0002880,3,2020-11-14 06:00:00,20201114,1000.0,1,2020-11-16 16:24:59,20201116.0
BON00004971,U0002161,4,2025-06-05 14:00:00,20250605,1000.0,0,,
BON00004972,U0001613,3,2023-04-24 09:00:00,20230424,500.0,1,2023-05-17 09:40:36,20230517.0
BON00004973,U0003747,1,2022-08-26 13:00:00,20220826,100.0,1,2022-08-29 09:33:27,20220829.0
BON00004974,U0001007,4,2021-11-16 06:00:00,20211116,2000.0,1,2021-11-22 09:48:29,20211122.0
BON00004975,U0000169,2,2024-08-12 12:00:00,20240812,2000.0,1,2024-08-14 11:07:07,20240814.0
BON00004976,U0003908,3,2021-12-02 14:00:00,20211202,500.0,0,,
BON00004977,U0002513,2,2023-10-22 21:00:00,20231022,10000.0,1,2023-10-25 04:18:52,20231025.0
BON00004978,U0001661,5,2025-06-09 07:00:00,20250609,10000.0,1,2025-06-09 14:01:22,20250609.0
BON00004979,U0000941,4,2025-11-04 11:00:00,20251104,2000.0,1,2025-11-09 13:29:39,20251109.0
BON00004980,U0001146,3,2025-02-16 10:00:00,20250216,200.0,0,,
BON00004981,U0001872,4,2024-12-08 13:00:00,20241208,2000.0,0,,
BON00004982,U0002513,1,2023-12-14 15:00:00,20231214,50.0,1,2023-12-21 08:27:12,20231221.0
BON00004983,U0002917,1,2023-10-13 21:00:00,20231013,50.0,1,2023-10-17 14:22:26,20231017.0
BON00004984,U0002703,2,2021-08-08 21:00:00,20210808,2000.0,1,2021-08-13 19:51:01,20210813.0
BON00004985,U0003689,1,2019-12-09 12:00:00,20191209,20.0,1,2019-12-16 21:20:27,20191216.0
BON00004986,U0003021,3,2025-03-07 23:00:00,20250307,500.0,0,,
BON00004987,U0002093,3,2021-04-30 06:00:00,20210430,500.0,1,2021-05-04 16:21:09,20210504.0
BON00004988,U0002264,2,2024-12-29 04:00:00,20241229,1000.0,1,2024-12-29 18:07:01,20241229.0
BON00004989,U0003606,4,2021-05-25 01:00:00,20210525,500.0,1,2021-05-27 09:24:54,20210527.0
BON00004990,U0000277,1,2024-04-10 22:00:00,20240410,50.0,1,2024-04-17 15:49:28,20240417.0
BON00004991,U0001784,3,2019-03-10 11:00:00,20190310,500.0,0,,
BON00004992,U0002076,4,2024-04-01 23:00:00,20240401,500.0,1,2024-04-03 20:12:58,20240403.0
BON00004993,U0002688,1,2025-04-07 01:00:00,20250407,20.0,0,,
BON00004994,U0001090,3,2021-03-28 05:00:00,20210328,500.0,1,2021-03-30 07:57:45,20210330.0
BON00004995,U0003889,2,2021-08-14 21:00:00,20210814,500.0,0,,
BON00004996,U0000096,1,2025-01-29 17:00:00,20250129,200.0,0,,
BON00004997,U0000828,1,2022-07-06 22:00:00,20220706,100.0,1,2022-07-16 04:30:03,20220716.0
BON00004998,U0003676,5,2024-05-30 23:00:00,20240530,5000.0,1,2024-06-02 06:22:33,20240602.0
BON00004999,U0000650,2,2025-10-28 11:00:00,20251028,500.0,0,,
BON00005000,U0000342,2,2025-12-29 17:00:00,20251229,1000.0,0,,
BON00005001,U0001591,1,2020-03-08 21:00:00,20200308,50.0,1,2020-03-13 08:57:00,20200313.0
BON00005002,U0000705,5,2024-05-22 23:00:00,20240522,10000.0,0,,
BON00005003,U0001662,1,2022-06-22 08:00:00,20220622,100.0,1,2022-07-05 06:57:51,20220705.0
BON00005004,U0003065,1,2024-03-01 18:00:00,20240301,50.0,1,2024-03-30 02:36:20,20240330.0
BON00005005,U0003782,1,2020-12-31 14:00:00,20201231,50.0,0,,
BON00005006,U0003756,5,2023-05-10 01:00:00,20230510,5000.0,1,2023-05-19 17:33:11,20230519.0
BON00005007,U0002902,2,2022-06-06 12:00:00,20220606,1000.0,1,2022-06-11 22:28:54,20220611.0
BON00005008,U0002554,5,2022-09-08 21:00:00,20220908,20000.0,0,,
BON00005009,U0000775,1,2022-06-17 21:00:00,20220617,50.0,0,,
BON00005010,U0000795,2,2022-08-09 07:00:00,20220809,1000.0,1,2022-08-09 22:33:34,20220809.0
BON00005011,U0003316,2,2025-06-21 12:00:00,20250621,2000.0,1,2025-07-21 12:00:00,20250721.0
BON00005012,U0001383,4,2021-06-06 05:00:00,20210606,3000.0,1,2021-06-12 04:35:55,20210612.0
BON00005013,U0001458,1,2020-06-09 20:00:00,20200609,200.0,0,,
BON00005014,U0001391,2,2023-02-20 18:00:00,20230220,2000.0,1,2023-02-25 12:31:58,20230225.0
BON00005015,U0002172,1,2024-08-15 05:00:00,20240815,20.0,0,,
BON00005016,U0000677,1,2023-09-18 14:00:00,20230918,100.0,1,2023-09-23 08:57:21,20230923.0
BON00005017,U0002704,1,2022-08-20 12:00:00,20220820,100.0,0,,
BON00005018,U0003818,4,2024-06-02 04:00:00,20240602,1000.0,1,2024-06-14 20:27:56,20240614.0
BON00005019,U0002623,1,2022-07-14 13:00:00,20220714,100.0,0,,
BON00005020,U0003083,1,2019-04-16 14:00:00,20190416,20.0,1,2019-04-24 22:41:24,20190424.0
BON00005021,U0002683,5,2021-07-27 14:00:00,20210727,5000.0,1,2021-08-05 09:53:30,20210805.0
BON00005022,U0000709,5,2024-01-28 01:00:00,20240128,5000.0,1,2024-02-20 17:27:01,20240220.0
BON00005023,U0003344,5,2024-10-06 14:00:00,20241006,2000.0,1,2024-10-19 18:20:09,20241019.0
BON00005024,U0000486,2,2023-04-02 03:00:00,20230402,2000.0,0,,
BON00005025,U0002983,2,2024-01-10 14:00:00,20240110,10000.0,1,2024-01-21 02:58:06,20240121.0
BON00005026,U0001858,2,2024-10-10 13:00:00,20241010,5000.0,1,2024-10-11 06:09:12,20241011.0
BON00005027,U0000536,5,2022-10-24 21:00:00,20221024,2000.0,0,,
BON00005028,U0003016,1,2022-04-27 13:00:00,20220427,100.0,1,2022-05-11 20:13:48,20220511.0
BON00005029,U0001064,4,2024-08-17 10:00:00,20240817,2000.0,1,2024-08-20 06:24:17,20240820.0
BON00005030,U0003678,1,2019-11-12 17:00:00,20191112,50.0,1,2019-11-27 20:41:18,20191127.0
BON00005031,U0003106,2,2023-04-01 23:00:00,20230401,2000.0,0,,
BON00005032,U0003543,3,2024-11-05 05:00:00,20241105,200.0,0,,
BON00005033,U0000883,4,2021-04-21 14:00:00,20210421,1000.0,1,2021-04-22 16:21:44,20210422.0
BON00005034,U0002006,1,2020-11-13 05:00:00,20201113,200.0,1,2020-11-20 02:55:59,20201120.0
BON00005035,U0001733,3,2022-02-06 20:00:00,20220206,200.0,1,2022-02-11 07:38:49,20220211.0
BON00005036,U0002110,4,2025-12-11 02:00:00,20251211,2000.0,1,2025-12-14 01:31:55,20251214.0
BON00005037,U0003440,2,2021-02-13 12:00:00,20210213,500.0,1,2021-03-09 16:09:31,20210309.0
BON00005038,U0001574,1,2021-09-04 04:00:00,20210904,50.0,1,2021-09-17 07:06:25,20210917.0
BON00005039,U0003733,2,2025-02-19 10:00:00,20250219,2000.0,1,2025-02-23 00:58:18,20250223.0
BON00005040,U0000820,5,2024-09-03 17:00:00,20240903,5000.0,1,2024-09-10 19:13:22,20240910.0
BON00005041,U0003405,2,2024-01-15 11:00:00,20240115,10000.0,1,2024-01-17 05:40:21,20240117.0
BON00005042,U0001824,1,2020-09-06 13:00:00,20200906,20.0,1,2020-09-08 01:36:48,20200908.0
BON00005043,U0002955,3,2020-07-26 10:00:00,20200726,500.0,0,,
BON00005044,U0002861,2,2023-05-15 06:00:00,20230515,2000.0,1,2023-05-19 04:29:57,20230519.0
BON00005045,U0000015,2,2021-03-11 20:00:00,20210311,1000.0,1,2021-03-20 07:55:54,20210320.0
BON00005046,U0002917,2,2023-12-20 06:00:00,20231220,10000.0,0,,
BON00005047,U0000611,4,2024-01-20 22:00:00,20240120,500.0,1,2024-02-01 18:28:22,20240201.0
BON00005048,U0003817,1,2019-01-17 22:00:00,20190117,50.0,1,2019-02-02 06:08:06,20190202.0
BON00005049,U0001207,4,2023-01-24 14:00:00,20230124,3000.0,0,,
BON00005050,U0003956,1,2023-06-13 07:00:00,20230613,50.0,1,2023-06-16 08:51:53,20230616.0
BON00005051,U0002250,3,2022-04-27 19:00:00,20220427,1000.0,1,2022-04-30 23:36:33,20220430.0
BON00005052,U0001269,1,2025-12-11 00:00:00,20251211,20.0,1,2025-12-17 19:55:43,20251217.0
BON00005053,U0002308,2,2021-09-03 10:00:00,20210903,2000.0,0,,
BON00005054,U0002148,3,2022-11-24 16:00:00,20221124,1000.0,1,2022-12-24 16:00:00,20221224.0
BON00005055,U0002806,3,2019-08-03 23:00:00,20190803,200.0,1,2019-08-06 10:54:18,20190806.0
BON00005056,U0000194,2,2020-12-22 23:00:00,20201222,500.0,1,2020-12-26 15:35:56,20201226.0
BON00005057,U0000495,1,2023-11-28 19:00:00,20231128,100.0,1,2023-12-13 01:06:03,20231213.0
BON00005058,U0002383,3,2022-02-23 11:00:00,20220223,500.0,1,2022-02-26 17:57:30,20220226.0
BON00005059,U0001666,3,2020-09-16 02:00:00,20200916,2000.0,0,,
BON00005060,U0003065,1,2019-03-12 21:00:00,20190312,100.0,1,2019-03-16 06:55:28,20190316.0
BON00005061,U0003942,5,2023-10-18 07:00:00,20231018,10000.0,1,2023-10-30 22:25:22,20231030.0
BON00005062,U0001066,3,2024-09-12 02:00:00,20240912,2000.0,1,2024-09-23 08:41:06,20240923.0
BON00005063,U0003341,2,2024-09-15 14:00:00,20240915,500.0,0,,
BON00005064,U0003385,1,2025-12-17 06:00:00,20251217,100.0,1,2025-12-26 09:04:05,20251226.0
BON00005065,U0002125,5,2025-01-13 21:00:00,20250113,20000.0,1,2025-01-23 00:40:12,20250123.0
BON00005066,U0002215,1,2020-03-24 09:00:00,20200324,50.0,0,,
BON00005067,U0003520,2,2023-08-03 23:00:00,20230803,5000.0,1,2023-08-07 09:43:00,20230807.0
BON00005068,U0001252,3,2024-02-25 20:00:00,20240225,200.0,1,2024-03-04 22:16:01,20240304.0
BON00005069,U0003449,1,2025-08-16 10:00:00,20250816,200.0,1,2025-08-19 04:46:30,20250819.0
BON00005070,U0003576,2,2020-06-02 04:00:00,20200602,500.0,1,2020-06-06 04:21:59,20200606.0
BON00005071,U0002693,1,2025-05-22 15:00:00,20250522,100.0,0,,
BON00005072,U0000760,1,2023-08-18 16:00:00,20230818,100.0,1,2023-09-02 01:17:15,20230902.0
BON00005073,U0000437,4,2019-01-05 18:00:00,20190105,500.0,1,2019-01-16 18:45:32,20190116.0
BON00005074,U0001926,1,2022-07-10 18:00:00,20220710,200.0,1,2022-07-19 02:23:18,20220719.0
BON00005075,U0002419,5,2021-09-29 01:00:00,20210929,10000.0,0,,
BON00005076,U0001902,1,2025-11-05 12:00:00,20251105,200.0,1,2025-11-17 18:50:16,20251117.0
BON00005077,U0002444,3,2025-07-26 03:00:00,20250726,500.0,1,2025-08-05 12:32:49,20250805.0
BON00005078,U0003526,1,2020-09-18 09:00:00,20200918,200.0,1,2020-09-22 12:52:20,20200922.0
BON00005079,U0000206,2,2025-08-26 04:00:00,20250826,2000.0,1,2025-09-15 14:14:20,20250915.0
BON00005080,U0000867,1,2025-03-01 13:00:00,20250301,100.0,0,,
BON00005081,U0000233,3,2023-08-15 20:00:00,20230815,1000.0,1,2023-08-19 18:30:16,20230819.0
BON00005082,U0002742,2,2022-07-29 03:00:00,20220729,5000.0,1,2022-08-07 12:30:21,20220807.0
BON00005083,U0003840,4,2021-03-12 04:00:00,20210312,2000.0,1,2021-03-13 19:22:36,20210313.0
BON00005084,U0001982,1,2020-04-12 09:00:00,20200412,20.0,0,,
BON00005085,U0001500,3,2019-03-08 23:00:00,20190308,200.0,0,,
BON00005086,U0001807,2,2019-12-17 05:00:00,20191217,2000.0,1,2020-01-01 04:34:24,20200101.0
BON00005087,U0000986,1,2024-07-19 16:00:00,20240719,200.0,1,2024-07-25 12:23:08,20240725.0
BON00005088,U0003592,5,2021-06-13 17:00:00,20210613,20000.0,1,2021-06-16 03:50:16,20210616.0
BON00005089,U0003569,4,2020-03-29 10:00:00,20200329,3000.0,1,2020-04-09 15:40:51,20200409.0
BON00005090,U0002011,1,2023-02-07 08:00:00,20230207,20.0,1,2023-02-08 08:11:12,20230208.0
BON00005091,U0001206,3,2025-05-10 10:00:00,20250510,1000.0,1,2025-05-11 11:13:27,20250511.0
BON00005092,U0003284,1,2025-06-24 22:00:00,20250624,100.0,1,2025-07-09 03:34:41,20250709.0
BON00005093,U0002183,2,2019-02-27 21:00:00,20190227,1000.0,1,2019-02-28 17:32:05,20190228.0
BON00005094,U0003938,1,2023-04-18 17:00:00,20230418,20.0,0,,
BON00005095,U0002382,1,2022-03-23 10:00:00,20220323,20.0,1,2022-03-25 08:09:06,20220325.0
BON00005096,U0002957,2,2020-01-17 23:00:00,20200117,1000.0,1,2020-01-26 07:11:58,20200126.0
BON00005097,U0002627,1,2024-07-26 22:00:00,20240726,100.0,1,2024-07-27 11:39:54,20240727.0
BON00005098,U0002815,3,2025-01-14 04:00:00,20250114,2000.0,0,,
BON00005099,U0002966,5,2024-12-12 21:00:00,20241212,10000.0,1,2024-12-16 01:22:06,20241216.0
BON00005100,U0001930,4,2023-04-30 17:00:00,20230430,3000.0,1,2023-05-01 05:12:30,20230501.0
BON00005101,U0001567,4,2021-11-06 14:00:00,20211106,2000.0,1,2021-11-25 02:30:39,20211125.0
BON00005102,U0000727,1,2022-11-05 00:00:00,20221105,50.0,1,2022-11-05 15:10:59,20221105.0
BON00005103,U0001949,4,2025-01-17 13:00:00,20250117,500.0,0,,
BON00005104,U0002363,1,2019-03-26 19:00:00,20190326,200.0,1,2019-04-07 09:22:29,20190407.0
BON00005105,U0003747,1,2022-12-06 09:00:00,20221206,100.0,0,,
BON00005106,U0002826,1,2021-03-11 19:00:00,20210311,20.0,1,2021-03-14 20:35:22,20210314.0
BON00005107,U0001293,2,2021-06-24 23:00:00,20210624,2000.0,1,2021-07-17 02:45:04,20210717.0
BON00005108,U0001895,4,2023-09-14 10:00:00,20230914,3000.0,1,2023-09-26 08:56:24,20230926.0
BON00005109,U0001400,2,2022-05-26 13:00:00,20220526,2000.0,1,2022-06-08 10:26:40,20220608.0
BON00005110,U0003626,2,2025-07-27 19:00:00,20250727,500.0,1,2025-08-01 03:07:32,20250801.0
BON00005111,U0003377,1,2019-12-18 08:00:00,20191218,20.0,1,2019-12-18 18:07:04,20191218.0
BON00005112,U0003555,1,2021-03-11 03:00:00,20210311,100.0,1,2021-03-17 23:03:10,20210317.0
BON00005113,U0003892,1,2025-01-17 06:00:00,20250117,50.0,1,2025-01-18 17:04:44,20250118.0
BON00005114,U0000925,1,2020-02-07 17:00:00,20200207,200.0,1,2020-02-12 09:36:06,20200212.0
BON00005115,U0000514,1,2025-07-29 07:00:00,20250729,100.0,0,,
BON00005116,U0000942,3,2023-04-21 13:00:00,20230421,2000.0,0,,
BON00005117,U0003930,4,2023-08-12 05:00:00,20230812,1000.0,0,,
BON00005118,U0002747,1,2025-08-27 06:00:00,20250827,20.0,1,2025-09-01 16:54:19,20250901.0
BON00005119,U0000299,5,2021-09-20 02:00:00,20210920,10000.0,1,2021-10-01 20:02:21,20211001.0
BON00005120,U0001529,5,2020-04-04 07:00:00,20200404,2000.0,0,,
BON00005121,U0000808,4,2025-11-15 06:00:00,20251115,500.0,1,2025-11-15 22:36:50,20251115.0
BON00005122,U0000839,2,2021-06-22 12:00:00,20210622,5000.0,1,2021-06-28 06:08:36,20210628.0
BON00005123,U0001989,1,2020-12-21 04:00:00,20201221,200.0,0,,
BON00005124,U0000154,5,2023-05-26 05:00:00,20230526,5000.0,1,2023-05-29 08:07:01,20230529.0
BON00005125,U0003200,1,2020-10-15 09:00:00,20201015,20.0,1,2020-10-31 06:49:57,20201031.0
BON00005126,U0002364,1,2019-09-17 11:00:00,20190917,200.0,0,,
BON00005127,U0003113,1,2024-05-31 10:00:00,20240531,20.0,1,2024-06-05 21:56:30,20240605.0
BON00005128,U0001945,2,2024-07-02 15:00:00,20240702,1000.0,0,,
BON00005129,U0001120,2,2025-09-27 10:00:00,20250927,10000.0,1,2025-10-01 23:49:04,20251001.0
BON00005130,U0003422,2,2023-03-05 21:00:00,20230305,1000.0,0,,
BON00005131,U0002848,1,2020-02-04 02:00:00,20200204,50.0,1,2020-02-08 21:42:12,20200208.0
BON00005132,U0002291,3,2023-02-12 13:00:00,20230212,1000.0,1,2023-02-27 06:41:30,20230227.0
BON00005133,U0001359,2,2023-01-14 16:00:00,20230114,5000.0,1,2023-01-23 05:33:58,20230123.0
BON00005134,U0003112,2,2019-03-13 19:00:00,20190313,5000.0,1,2019-03-14 01:10:09,20190314.0
BON00005135,U0002816,1,2022-12-08 09:00:00,20221208,20.0,1,2022-12-09 11:44:21,20221209.0
BON00005136,U0001170,3,2020-07-03 09:00:00,20200703,2000.0,1,2020-07-11 04:55:38,20200711.0
BON00005137,U0000002,2,2024-06-21 20:00:00,20240621,500.0,0,,
BON00005138,U0002848,1,2023-10-08 15:00:00,20231008,200.0,1,2023-10-09 05:44:10,20231009.0
BON00005139,U0003562,1,2021-05-16 02:00:00,20210516,100.0,1,2021-05-21 21:25:53,20210521.0
BON00005140,U0001071,4,2021-10-13 19:00:00,20211013,1000.0,1,2021-10-15 01:29:17,20211015.0
BON00005141,U0003018,1,2025-11-19 00:00:00,20251119,50.0,1,2025-11-19 03:07:27,20251119.0
BON00005142,U0000125,4,2021-03-23 14:00:00,20210323,3000.0,1,2021-04-02 14:34:41,20210402.0
BON00005143,U0003104,1,2025-10-23 20:00:00,20251023,50.0,0,,
BON00005144,U0001711,4,2020-08-30 17:00:00,20200830,500.0,1,2020-09-06 13:40:01,20200906.0
BON00005145,U0003617,1,2020-12-24 21:00:00,20201224,100.0,0,,
BON00005146,U0003268,4,2020-07-05 09:00:00,20200705,3000.0,1,2020-07-14 07:00:38,20200714.0
BON00005147,U0002394,2,2023-05-14 05:00:00,20230514,1000.0,0,,
BON00005148,U0002113,1,2024-10-19 00:00:00,20241019,200.0,1,2024-10-21 06:41:16,20241021.0
BON00005149,U0003680,3,2024-01-05 10:00:00,20240105,2000.0,1,2024-01-06 00:42:50,20240106.0
BON00005150,U0003999,2,2019-01-04 03:00:00,20190104,1000.0,1,2019-01-04 14:33:15,20190104.0
BON00005151,U0000751,1,2024-08-23 20:00:00,20240823,20.0,1,2024-08-24 06:41:34,20240824.0
BON00005152,U0003992,1,2025-09-19 17:00:00,20250919,50.0,1,2025-09-23 01:28:33,20250923.0
BON00005153,U0000275,1,2024-03-21 19:00:00,20240321,100.0,1,2024-03-29 12:30:21,20240329.0
BON00005154,U0002367,2,2025-11-08 14:00:00,20251108,10000.0,1,2025-11-10 11:02:51,20251110.0
BON00005155,U0002571,3,2019-11-02 15:00:00,20191102,500.0,1,2019-11-07 14:21:11,20191107.0
BON00005156,U0003286,1,2020-08-20 09:00:00,20200820,20.0,0,,
BON00005157,U0002293,2,2024-09-18 14:00:00,20240918,5000.0,1,2024-09-29 10:43:01,20240929.0
BON00005158,U0003377,3,2024-02-02 11:00:00,20240202,200.0,1,2024-02-10 17:25:51,20240210.0
BON00005159,U0003863,1,2024-12-17 08:00:00,20241217,20.0,1,2024-12-18 05:23:31,20241218.0
BON00005160,U0002167,2,2020-02-19 08:00:00,20200219,5000.0,1,2020-02-21 07:02:40,20200221.0
BON00005161,U0000143,3,2025-09-18 11:00:00,20250918,500.0,0,,
BON00005162,U0003060,1,2023-05-12 09:00:00,20230512,100.0,0,,
BON00005163,U0000245,1,2022-08-11 11:00:00,20220811,20.0,0,,
BON00005164,U0000236,3,2019-01-08 01:00:00,20190108,1000.0,0,,
BON00005165,U0002136,4,2023-06-02 13:00:00,20230602,2000.0,1,2023-06-04 12:38:46,20230604.0
BON00005166,U0002899,1,2019-11-15 01:00:00,20191115,100.0,1,2019-11-16 20:15:14,20191116.0
BON00005167,U0003901,4,2019-12-31 14:00:00,20191231,3000.0,0,,
BON00005168,U0003679,1,2022-12-25 02:00:00,20221225,200.0,1,2022-12-27 10:17:35,20221227.0
BON00005169,U0001740,3,2019-06-13 01:00:00,20190613,1000.0,1,2019-06-15 13:46:28,20190615.0
BON00005170,U0001425,3,2021-01-05 22:00:00,20210105,500.0,1,2021-01-20 04:13:43,20210120.0
BON00005171,U0000027,1,2023-04-13 16:00:00,20230413,50.0,1,2023-04-16 04:32:56,20230416.0
BON00005172,U0000026,1,2020-11-11 01:00:00,20201111,200.0,1,2020-11-12 20:40:54,20201112.0
BON00005173,U0002018,1,2021-04-26 18:00:00,20210426,200.0,1,2021-05-02 16:45:26,20210502.0
BON00005174,U0003038,2,2024-05-01 14:00:00,20240501,1000.0,0,,
BON00005175,U0001118,4,2020-08-28 01:00:00,20200828,3000.0,0,,
BON00005176,U0002194,3,2022-05-03 21:00:00,20220503,200.0,1,2022-05-13 02:23:19,20220513.0
BON00005177,U0002629,2,2020-08-06 14:00:00,20200806,2000.0,1,2020-08-16 08:52:22,20200816.0
BON00005178,U0002560,4,2024-11-04 06:00:00,20241104,3000.0,1,2024-11-11 15:21:44,20241111.0
BON00005179,U0002661,3,2022-09-02 08:00:00,20220902,2000.0,1,2022-09-02 19:38:48,20220902.0
BON00005180,U0000473,5,2023-06-10 20:00:00,20230610,2000.0,0,,
BON00005181,U0003911,5,2024-01-14 11:00:00,20240114,5000.0,1,2024-01-20 18:32:33,20240120.0
BON00005182,U0003096,3,2020-06-24 22:00:00,20200624,2000.0,0,,
BON00005183,U0000873,4,2020-03-13 14:00:00,20200313,500.0,0,,
BON00005184,U0001982,1,2023-11-06 17:00:00,20231106,100.0,1,2023-11-08 07:06:35,20231108.0
BON00005185,U0003873,1,2025-09-15 19:00:00,20250915,100.0,1,2025-09-16 11:24:42,20250916.0
BON00005186,U0003291,5,2023-12-16 21:00:00,20231216,20000.0,1,2023-12-24 02:47:49,20231224.0
BON00005187,U0001181,2,2020-08-27 21:00:00,20200827,1000.0,1,2020-09-06 13:10:18,20200906.0
BON00005188,U0003068,1,2025-11-03 08:00:00,20251103,200.0,1,2025-11-30 22:08:51,20251130.0
BON00005189,U0001818,2,2019-02-15 15:00:00,20190215,2000.0,1,2019-03-01 01:20:14,20190301.0
BON00005190,U0000498,2,2022-07-20 12:00:00,20220720,10000.0,0,,
BON00005191,U0002926,1,2022-02-14 15:00:00,20220214,100.0,1,2022-02-27 18:25:26,20220227.0
BON00005192,U0003474,5,2020-09-05 10:00:00,20200905,2000.0,1,2020-09-06 00:07:41,20200906.0
BON00005193,U0002793,1,2019-12-11 11:00:00,20191211,200.0,1,2019-12-28 15:37:32,20191228.0
BON00005194,U0000820,1,2021-09-01 01:00:00,20210901,200.0,1,2021-09-07 12:36:40,20210907.0
BON00005195,U0002982,1,2021-07-17 15:00:00,20210717,200.0,1,2021-07-21 10:09:06,20210721.0
BON00005196,U0000793,2,2023-07-30 09:00:00,20230730,2000.0,1,2023-08-08 19:52:19,20230808.0
